a,dest,poe,mgra_entry,mgra_return,poe_taz
5021,339,1,7066,7066,2
5022,340,1,7066,7066,2
5023,341,1,7066,7066,2
5024,342,1,7066,7066,2
5025,343,1,7066,7066,2
5026,344,1,7066,7066,2
5027,345,1,7066,7066,2
5028,346,1,7066,7066,2
5029,347,1,7066,7066,2
5030,348,1,7066,7066,2
5031,349,1,7066,7066,2
5032,350,1,7066,7066,2
5033,351,1,7066,7066,2
5034,352,1,7066,7066,2
5035,353,1,7066,7066,2
5036,354,1,7066,7066,2
5037,355,1,7066,7066,2
5038,356,1,7066,7066,2
5039,357,1,7066,7066,2
5040,358,1,7066,7066,2
5041,359,1,7066,7066,2
5042,360,1,7066,7066,2
5043,361,1,7066,7066,2
5044,362,1,7066,7066,2
5045,363,1,7066,7066,2
5046,364,1,7066,7066,2
5047,365,1,7066,7066,2
5048,366,1,7066,7066,2
5049,367,1,7066,7066,2
5050,368,1,7066,7066,2
5051,369,1,7066,7066,2
5052,370,1,7066,7066,2
5053,371,1,7066,7066,2
5054,372,1,7066,7066,2
5055,373,1,7066,7066,2
5056,374,1,7066,7066,2
5057,375,1,7066,7066,2
5058,376,1,7066,7066,2
5059,377,1,7066,7066,2
5060,378,1,7066,7066,2
5061,379,1,7066,7066,2
5062,380,1,7066,7066,2
5063,381,1,7066,7066,2
5064,382,1,7066,7066,2
5065,383,1,7066,7066,2
5066,384,1,7066,7066,2
5067,385,1,7066,7066,2
5068,386,1,7066,7066,2
5069,387,1,7066,7066,2
5070,388,1,7066,7066,2
5071,389,1,7066,7066,2
5072,390,1,7066,7066,2
5073,391,1,7066,7066,2
5074,392,1,7066,7066,2
5075,393,1,7066,7066,2
5076,394,1,7066,7066,2
5077,395,1,7066,7066,2
5078,396,1,7066,7066,2
5079,397,1,7066,7066,2
5080,398,1,7066,7066,2
5081,399,1,7066,7066,2
5082,400,1,7066,7066,2
5083,401,1,7066,7066,2
5084,402,1,7066,7066,2
5085,403,1,7066,7066,2
5086,404,1,7066,7066,2
5087,405,1,7066,7066,2
5088,406,1,7066,7066,2
5089,407,1,7066,7066,2
5090,408,1,7066,7066,2
5091,409,1,7066,7066,2
5092,410,1,7066,7066,2
5093,411,1,7066,7066,2
5094,412,1,7066,7066,2
5095,413,1,7066,7066,2
5096,414,1,7066,7066,2
5097,415,1,7066,7066,2
5098,416,1,7066,7066,2
5099,417,1,7066,7066,2
5100,418,1,7066,7066,2
5101,419,1,7066,7066,2
5102,420,1,7066,7066,2
5103,421,1,7066,7066,2
5104,422,1,7066,7066,2
5105,423,1,7066,7066,2
5106,424,1,7066,7066,2
5107,425,1,7066,7066,2
5108,426,1,7066,7066,2
5109,427,1,7066,7066,2
5110,428,1,7066,7066,2
5111,429,1,7066,7066,2
5112,430,1,7066,7066,2
5113,431,1,7066,7066,2
5114,432,1,7066,7066,2
5115,433,1,7066,7066,2
5116,434,1,7066,7066,2
5117,435,1,7066,7066,2
5118,436,1,7066,7066,2
5119,437,1,7066,7066,2
5120,438,1,7066,7066,2
5121,439,1,7066,7066,2
5122,440,1,7066,7066,2
5123,441,1,7066,7066,2
5124,442,1,7066,7066,2
5125,443,1,7066,7066,2
5126,444,1,7066,7066,2
5127,445,1,7066,7066,2
5128,446,1,7066,7066,2
5129,447,1,7066,7066,2
5130,448,1,7066,7066,2
5131,449,1,7066,7066,2
5132,450,1,7066,7066,2
5133,451,1,7066,7066,2
5134,452,1,7066,7066,2
5135,453,1,7066,7066,2
5136,454,1,7066,7066,2
5137,455,1,7066,7066,2
5138,456,1,7066,7066,2
5139,457,1,7066,7066,2
5140,458,1,7066,7066,2
5141,459,1,7066,7066,2
5142,460,1,7066,7066,2
5143,461,1,7066,7066,2
5144,462,1,7066,7066,2
5145,463,1,7066,7066,2
5146,464,1,7066,7066,2
5147,465,1,7066,7066,2
5148,466,1,7066,7066,2
5149,467,1,7066,7066,2
5150,468,1,7066,7066,2
5151,469,1,7066,7066,2
5152,470,1,7066,7066,2
5153,471,1,7066,7066,2
5154,472,1,7066,7066,2
5155,473,1,7066,7066,2
5156,474,1,7066,7066,2
5157,475,1,7066,7066,2
5158,476,1,7066,7066,2
5159,477,1,7066,7066,2
5160,478,1,7066,7066,2
5161,479,1,7066,7066,2
5162,480,1,7066,7066,2
5163,481,1,7066,7066,2
5164,482,1,7066,7066,2
5165,483,1,7066,7066,2
5166,484,1,7066,7066,2
5167,485,1,7066,7066,2
5168,486,1,7066,7066,2
5169,487,1,7066,7066,2
5170,488,1,7066,7066,2
5171,489,1,7066,7066,2
5172,490,1,7066,7066,2
5173,491,1,7066,7066,2
5174,492,1,7066,7066,2
5175,493,1,7066,7066,2
5176,494,1,7066,7066,2
5177,495,1,7066,7066,2
5178,496,1,7066,7066,2
5179,497,1,7066,7066,2
5180,498,1,7066,7066,2
5181,499,1,7066,7066,2
5182,500,1,7066,7066,2
5183,501,1,7066,7066,2
5184,502,1,7066,7066,2
5185,503,1,7066,7066,2
5186,504,1,7066,7066,2
5187,505,1,7066,7066,2
5188,506,1,7066,7066,2
5189,507,1,7066,7066,2
5190,508,1,7066,7066,2
5191,509,1,7066,7066,2
5192,510,1,7066,7066,2
5193,511,1,7066,7066,2
5194,512,1,7066,7066,2
5195,513,1,7066,7066,2
5196,514,1,7066,7066,2
5197,515,1,7066,7066,2
5198,516,1,7066,7066,2
5199,517,1,7066,7066,2
5200,518,1,7066,7066,2
5201,519,1,7066,7066,2
5202,520,1,7066,7066,2
5203,521,1,7066,7066,2
5204,522,1,7066,7066,2
5205,523,1,7066,7066,2
5206,524,1,7066,7066,2
5207,525,1,7066,7066,2
5208,526,1,7066,7066,2
5209,527,1,7066,7066,2
5210,528,1,7066,7066,2
5211,529,1,7066,7066,2
5212,530,1,7066,7066,2
5213,531,1,7066,7066,2
5214,532,1,7066,7066,2
5215,533,1,7066,7066,2
5216,534,1,7066,7066,2
5217,535,1,7066,7066,2
5218,536,1,7066,7066,2
5219,537,1,7066,7066,2
5220,538,1,7066,7066,2
5221,539,1,7066,7066,2
5222,540,1,7066,7066,2
5223,541,1,7066,7066,2
5224,542,1,7066,7066,2
5225,543,1,7066,7066,2
5226,544,1,7066,7066,2
5227,545,1,7066,7066,2
5228,546,1,7066,7066,2
5229,547,1,7066,7066,2
5230,548,1,7066,7066,2
5231,549,1,7066,7066,2
5232,550,1,7066,7066,2
5233,551,1,7066,7066,2
5234,552,1,7066,7066,2
5235,553,1,7066,7066,2
5236,554,1,7066,7066,2
5237,555,1,7066,7066,2
5238,556,1,7066,7066,2
5239,557,1,7066,7066,2
5240,558,1,7066,7066,2
5241,559,1,7066,7066,2
5242,560,1,7066,7066,2
5243,561,1,7066,7066,2
5244,562,1,7066,7066,2
5245,563,1,7066,7066,2
5246,564,1,7066,7066,2
5247,565,1,7066,7066,2
5248,566,1,7066,7066,2
5249,567,1,7066,7066,2
5250,568,1,7066,7066,2
5251,569,1,7066,7066,2
5252,570,1,7066,7066,2
5253,571,1,7066,7066,2
5254,572,1,7066,7066,2
5255,573,1,7066,7066,2
5256,574,1,7066,7066,2
5257,575,1,7066,7066,2
5258,576,1,7066,7066,2
5259,577,1,7066,7066,2
5260,578,1,7066,7066,2
5261,579,1,7066,7066,2
5262,580,1,7066,7066,2
5263,581,1,7066,7066,2
5264,582,1,7066,7066,2
5265,583,1,7066,7066,2
5266,584,1,7066,7066,2
5267,585,1,7066,7066,2
5268,586,1,7066,7066,2
5269,587,1,7066,7066,2
5270,588,1,7066,7066,2
5271,589,1,7066,7066,2
5272,590,1,7066,7066,2
5273,591,1,7066,7066,2
5274,592,1,7066,7066,2
5275,593,1,7066,7066,2
5276,594,1,7066,7066,2
5277,595,1,7066,7066,2
5278,596,1,7066,7066,2
5279,597,1,7066,7066,2
5280,598,1,7066,7066,2
5281,599,1,7066,7066,2
5282,600,1,7066,7066,2
5283,601,1,7066,7066,2
5284,602,1,7066,7066,2
5285,603,1,7066,7066,2
5286,604,1,7066,7066,2
5287,605,1,7066,7066,2
5288,606,1,7066,7066,2
5289,607,1,7066,7066,2
5290,608,1,7066,7066,2
5291,609,1,7066,7066,2
5292,610,1,7066,7066,2
5293,611,1,7066,7066,2
5294,612,1,7066,7066,2
5295,613,1,7066,7066,2
5296,614,1,7066,7066,2
5297,615,1,7066,7066,2
5298,616,1,7066,7066,2
5299,617,1,7066,7066,2
5300,618,1,7066,7066,2
5301,619,1,7066,7066,2
5302,620,1,7066,7066,2
5303,621,1,7066,7066,2
5304,622,1,7066,7066,2
5305,623,1,7066,7066,2
5306,624,1,7066,7066,2
5307,625,1,7066,7066,2
5308,626,1,7066,7066,2
5309,627,1,7066,7066,2
5310,628,1,7066,7066,2
5311,629,1,7066,7066,2
5312,630,1,7066,7066,2
5313,631,1,7066,7066,2
5314,632,1,7066,7066,2
5315,633,1,7066,7066,2
5316,634,1,7066,7066,2
5317,635,1,7066,7066,2
5318,636,1,7066,7066,2
5319,637,1,7066,7066,2
5320,638,1,7066,7066,2
5321,639,1,7066,7066,2
5322,640,1,7066,7066,2
5323,641,1,7066,7066,2
5324,642,1,7066,7066,2
5325,643,1,7066,7066,2
5326,644,1,7066,7066,2
5327,645,1,7066,7066,2
5328,646,1,7066,7066,2
5329,647,1,7066,7066,2
5330,648,1,7066,7066,2
5331,649,1,7066,7066,2
5332,650,1,7066,7066,2
5333,651,1,7066,7066,2
5334,652,1,7066,7066,2
5335,653,1,7066,7066,2
5336,654,1,7066,7066,2
5337,655,1,7066,7066,2
5338,656,1,7066,7066,2
5339,657,1,7066,7066,2
5340,658,1,7066,7066,2
5341,659,1,7066,7066,2
5342,660,1,7066,7066,2
5343,661,1,7066,7066,2
5344,662,1,7066,7066,2
5345,663,1,7066,7066,2
5346,664,1,7066,7066,2
5347,665,1,7066,7066,2
5348,666,1,7066,7066,2
5349,667,1,7066,7066,2
5350,668,1,7066,7066,2
5351,669,1,7066,7066,2
5352,670,1,7066,7066,2
5353,671,1,7066,7066,2
5354,672,1,7066,7066,2
5355,673,1,7066,7066,2
5356,674,1,7066,7066,2
5357,675,1,7066,7066,2
5358,676,1,7066,7066,2
5359,677,1,7066,7066,2
5360,678,1,7066,7066,2
5361,679,1,7066,7066,2
5362,680,1,7066,7066,2
5363,681,1,7066,7066,2
5364,682,1,7066,7066,2
5365,683,1,7066,7066,2
5366,684,1,7066,7066,2
5367,685,1,7066,7066,2
5368,686,1,7066,7066,2
5369,687,1,7066,7066,2
5370,688,1,7066,7066,2
5371,689,1,7066,7066,2
5372,690,1,7066,7066,2
5373,691,1,7066,7066,2
5374,692,1,7066,7066,2
5375,693,1,7066,7066,2
5376,694,1,7066,7066,2
5377,695,1,7066,7066,2
5378,696,1,7066,7066,2
5379,697,1,7066,7066,2
5380,698,1,7066,7066,2
5381,699,1,7066,7066,2
5382,700,1,7066,7066,2
5383,701,1,7066,7066,2
5384,702,1,7066,7066,2
5385,703,1,7066,7066,2
5386,704,1,7066,7066,2
5387,705,1,7066,7066,2
5388,706,1,7066,7066,2
5389,707,1,7066,7066,2
5390,708,1,7066,7066,2
5391,709,1,7066,7066,2
5392,710,1,7066,7066,2
5393,711,1,7066,7066,2
5394,712,1,7066,7066,2
5395,713,1,7066,7066,2
5396,714,1,7066,7066,2
5397,715,1,7066,7066,2
5398,716,1,7066,7066,2
5399,717,1,7066,7066,2
5400,718,1,7066,7066,2
5401,719,1,7066,7066,2
5402,720,1,7066,7066,2
5403,721,1,7066,7066,2
5404,722,1,7066,7066,2
5405,723,1,7066,7066,2
5406,724,1,7066,7066,2
5407,725,1,7066,7066,2
5408,726,1,7066,7066,2
5409,727,1,7066,7066,2
5410,728,1,7066,7066,2
5411,729,1,7066,7066,2
5412,730,1,7066,7066,2
5413,731,1,7066,7066,2
5414,732,1,7066,7066,2
5415,733,1,7066,7066,2
5416,734,1,7066,7066,2
5417,735,1,7066,7066,2
5418,736,1,7066,7066,2
5419,737,1,7066,7066,2
5420,738,1,7066,7066,2
5421,739,1,7066,7066,2
5422,740,1,7066,7066,2
5423,741,1,7066,7066,2
5424,742,1,7066,7066,2
5425,743,1,7066,7066,2
5426,744,1,7066,7066,2
5427,745,1,7066,7066,2
5428,746,1,7066,7066,2
5429,747,1,7066,7066,2
5430,748,1,7066,7066,2
5431,749,1,7066,7066,2
5432,750,1,7066,7066,2
5433,751,1,7066,7066,2
5434,752,1,7066,7066,2
5435,753,1,7066,7066,2
5436,754,1,7066,7066,2
5437,755,1,7066,7066,2
5438,756,1,7066,7066,2
5439,757,1,7066,7066,2
5440,758,1,7066,7066,2
5441,759,1,7066,7066,2
5442,760,1,7066,7066,2
5443,761,1,7066,7066,2
5444,762,1,7066,7066,2
5445,763,1,7066,7066,2
5446,764,1,7066,7066,2
5447,765,1,7066,7066,2
5448,766,1,7066,7066,2
5449,767,1,7066,7066,2
5450,768,1,7066,7066,2
5451,769,1,7066,7066,2
5452,770,1,7066,7066,2
5453,771,1,7066,7066,2
5454,772,1,7066,7066,2
5455,773,1,7066,7066,2
5456,774,1,7066,7066,2
5457,775,1,7066,7066,2
5458,776,1,7066,7066,2
5459,777,1,7066,7066,2
5460,778,1,7066,7066,2
5461,779,1,7066,7066,2
5462,780,1,7066,7066,2
5463,781,1,7066,7066,2
5464,782,1,7066,7066,2
5465,783,1,7066,7066,2
5466,784,1,7066,7066,2
5467,785,1,7066,7066,2
5468,786,1,7066,7066,2
5469,787,1,7066,7066,2
5470,788,1,7066,7066,2
5471,789,1,7066,7066,2
5472,790,1,7066,7066,2
5473,791,1,7066,7066,2
5474,792,1,7066,7066,2
5475,793,1,7066,7066,2
5476,794,1,7066,7066,2
5477,795,1,7066,7066,2
5478,796,1,7066,7066,2
5479,797,1,7066,7066,2
5480,798,1,7066,7066,2
5481,799,1,7066,7066,2
5482,800,1,7066,7066,2
5483,801,1,7066,7066,2
5484,802,1,7066,7066,2
5485,803,1,7066,7066,2
5486,804,1,7066,7066,2
5487,805,1,7066,7066,2
5488,806,1,7066,7066,2
5489,807,1,7066,7066,2
5490,808,1,7066,7066,2
5491,809,1,7066,7066,2
5492,810,1,7066,7066,2
5493,811,1,7066,7066,2
5494,812,1,7066,7066,2
5495,813,1,7066,7066,2
5496,814,1,7066,7066,2
5497,815,1,7066,7066,2
5498,816,1,7066,7066,2
5499,817,1,7066,7066,2
5500,818,1,7066,7066,2
5501,819,1,7066,7066,2
5502,820,1,7066,7066,2
5503,821,1,7066,7066,2
5504,822,1,7066,7066,2
5505,823,1,7066,7066,2
5506,824,1,7066,7066,2
5507,825,1,7066,7066,2
5508,826,1,7066,7066,2
5509,827,1,7066,7066,2
5510,828,1,7066,7066,2
5511,829,1,7066,7066,2
5512,830,1,7066,7066,2
5513,831,1,7066,7066,2
5514,832,1,7066,7066,2
5515,833,1,7066,7066,2
5516,834,1,7066,7066,2
5517,835,1,7066,7066,2
5518,836,1,7066,7066,2
5519,837,1,7066,7066,2
5520,838,1,7066,7066,2
5521,839,1,7066,7066,2
5522,840,1,7066,7066,2
5523,841,1,7066,7066,2
5524,842,1,7066,7066,2
5525,843,1,7066,7066,2
5526,844,1,7066,7066,2
5527,845,1,7066,7066,2
5528,846,1,7066,7066,2
5529,847,1,7066,7066,2
5530,848,1,7066,7066,2
5531,849,1,7066,7066,2
5532,850,1,7066,7066,2
5533,851,1,7066,7066,2
5534,852,1,7066,7066,2
5535,853,1,7066,7066,2
5536,854,1,7066,7066,2
5537,855,1,7066,7066,2
5538,856,1,7066,7066,2
5539,857,1,7066,7066,2
5540,858,1,7066,7066,2
5541,859,1,7066,7066,2
5542,860,1,7066,7066,2
5543,861,1,7066,7066,2
5544,862,1,7066,7066,2
5545,863,1,7066,7066,2
5546,864,1,7066,7066,2
5547,865,1,7066,7066,2
5548,866,1,7066,7066,2
5549,867,1,7066,7066,2
5550,868,1,7066,7066,2
5551,869,1,7066,7066,2
5552,870,1,7066,7066,2
5553,871,1,7066,7066,2
5554,872,1,7066,7066,2
5555,873,1,7066,7066,2
5556,874,1,7066,7066,2
5557,875,1,7066,7066,2
5558,876,1,7066,7066,2
5559,877,1,7066,7066,2
5560,878,1,7066,7066,2
5561,879,1,7066,7066,2
5562,880,1,7066,7066,2
5563,881,1,7066,7066,2
5564,882,1,7066,7066,2
5565,883,1,7066,7066,2
5566,884,1,7066,7066,2
5567,885,1,7066,7066,2
5568,886,1,7066,7066,2
5569,887,1,7066,7066,2
5570,888,1,7066,7066,2
5571,889,1,7066,7066,2
5572,890,1,7066,7066,2
5573,891,1,7066,7066,2
5574,892,1,7066,7066,2
5575,893,1,7066,7066,2
5576,894,1,7066,7066,2
5577,895,1,7066,7066,2
5578,896,1,7066,7066,2
5579,897,1,7066,7066,2
5580,898,1,7066,7066,2
5581,899,1,7066,7066,2
5582,900,1,7066,7066,2
5583,901,1,7066,7066,2
5584,902,1,7066,7066,2
5585,903,1,7066,7066,2
5586,904,1,7066,7066,2
5587,905,1,7066,7066,2
5588,906,1,7066,7066,2
5589,907,1,7066,7066,2
5590,908,1,7066,7066,2
5591,909,1,7066,7066,2
5592,910,1,7066,7066,2
5593,911,1,7066,7066,2
5594,912,1,7066,7066,2
5595,913,1,7066,7066,2
5596,914,1,7066,7066,2
5597,915,1,7066,7066,2
5598,916,1,7066,7066,2
5599,917,1,7066,7066,2
5600,918,1,7066,7066,2
5601,919,1,7066,7066,2
5602,920,1,7066,7066,2
5603,921,1,7066,7066,2
5604,922,1,7066,7066,2
5605,923,1,7066,7066,2
5606,924,1,7066,7066,2
5607,925,1,7066,7066,2
5608,926,1,7066,7066,2
5609,927,1,7066,7066,2
5610,928,1,7066,7066,2
5611,929,1,7066,7066,2
5612,930,1,7066,7066,2
5613,931,1,7066,7066,2
5614,932,1,7066,7066,2
5615,933,1,7066,7066,2
5616,934,1,7066,7066,2
5617,935,1,7066,7066,2
5618,936,1,7066,7066,2
5619,937,1,7066,7066,2
5620,938,1,7066,7066,2
5621,939,1,7066,7066,2
5622,940,1,7066,7066,2
5623,941,1,7066,7066,2
5624,942,1,7066,7066,2
5625,943,1,7066,7066,2
5626,944,1,7066,7066,2
5627,945,1,7066,7066,2
5628,946,1,7066,7066,2
5629,947,1,7066,7066,2
5630,948,1,7066,7066,2
5631,949,1,7066,7066,2
5632,950,1,7066,7066,2
5633,951,1,7066,7066,2
5634,952,1,7066,7066,2
5635,953,1,7066,7066,2
5636,954,1,7066,7066,2
5637,955,1,7066,7066,2
5638,956,1,7066,7066,2
5639,957,1,7066,7066,2
5640,958,1,7066,7066,2
5641,959,1,7066,7066,2
5642,960,1,7066,7066,2
5643,961,1,7066,7066,2
5644,962,1,7066,7066,2
5645,963,1,7066,7066,2
5646,964,1,7066,7066,2
5647,965,1,7066,7066,2
5648,966,1,7066,7066,2
5649,967,1,7066,7066,2
5650,968,1,7066,7066,2
5651,969,1,7066,7066,2
5652,970,1,7066,7066,2
5653,971,1,7066,7066,2
5654,972,1,7066,7066,2
5655,973,1,7066,7066,2
5656,974,1,7066,7066,2
5657,975,1,7066,7066,2
5658,976,1,7066,7066,2
5659,977,1,7066,7066,2
5660,978,1,7066,7066,2
5661,979,1,7066,7066,2
5662,980,1,7066,7066,2
5663,981,1,7066,7066,2
5664,982,1,7066,7066,2
5665,983,1,7066,7066,2
5666,984,1,7066,7066,2
5667,985,1,7066,7066,2
5668,986,1,7066,7066,2
5669,987,1,7066,7066,2
5670,988,1,7066,7066,2
5671,989,1,7066,7066,2
5672,990,1,7066,7066,2
5673,991,1,7066,7066,2
5674,992,1,7066,7066,2
5675,993,1,7066,7066,2
5676,994,1,7066,7066,2
5677,995,1,7066,7066,2
5678,996,1,7066,7066,2
5679,997,1,7066,7066,2
5680,998,1,7066,7066,2
5681,999,1,7066,7066,2
5682,1000,1,7066,7066,2
5683,1001,1,7066,7066,2
5684,1002,1,7066,7066,2
5685,1003,1,7066,7066,2
5686,1004,1,7066,7066,2
5687,1005,1,7066,7066,2
5688,1006,1,7066,7066,2
5689,1007,1,7066,7066,2
5690,1008,1,7066,7066,2
5691,1009,1,7066,7066,2
5692,1010,1,7066,7066,2
5693,1011,1,7066,7066,2
5694,1012,1,7066,7066,2
5695,1013,1,7066,7066,2
5696,1014,1,7066,7066,2
5697,1015,1,7066,7066,2
5698,1016,1,7066,7066,2
5699,1017,1,7066,7066,2
5700,1018,1,7066,7066,2
5701,1019,1,7066,7066,2
5702,1020,1,7066,7066,2
5703,1021,1,7066,7066,2
5704,1022,1,7066,7066,2
5705,1023,1,7066,7066,2
5706,1024,1,7066,7066,2
5707,1025,1,7066,7066,2
5708,1026,1,7066,7066,2
5709,1027,1,7066,7066,2
5710,1028,1,7066,7066,2
5711,1029,1,7066,7066,2
5712,1030,1,7066,7066,2
5713,1031,1,7066,7066,2
5714,1032,1,7066,7066,2
5715,1033,1,7066,7066,2
5716,1034,1,7066,7066,2
5717,1035,1,7066,7066,2
5718,1036,1,7066,7066,2
5719,1037,1,7066,7066,2
5720,1038,1,7066,7066,2
5721,1039,1,7066,7066,2
5722,1040,1,7066,7066,2
5723,1041,1,7066,7066,2
5724,1042,1,7066,7066,2
5725,1043,1,7066,7066,2
5726,1044,1,7066,7066,2
5727,1045,1,7066,7066,2
5728,1046,1,7066,7066,2
5729,1047,1,7066,7066,2
5730,1048,1,7066,7066,2
5731,1049,1,7066,7066,2
5732,1050,1,7066,7066,2
5733,1051,1,7066,7066,2
5734,1052,1,7066,7066,2
5735,1053,1,7066,7066,2
5736,1054,1,7066,7066,2
5737,1055,1,7066,7066,2
5738,1056,1,7066,7066,2
5739,1057,1,7066,7066,2
5740,1058,1,7066,7066,2
5741,1059,1,7066,7066,2
5742,1060,1,7066,7066,2
5743,1061,1,7066,7066,2
5744,1062,1,7066,7066,2
5745,1063,1,7066,7066,2
5746,1064,1,7066,7066,2
5747,1065,1,7066,7066,2
5748,1066,1,7066,7066,2
5749,1067,1,7066,7066,2
5750,1068,1,7066,7066,2
5751,1069,1,7066,7066,2
5752,1070,1,7066,7066,2
5753,1071,1,7066,7066,2
5754,1072,1,7066,7066,2
5755,1073,1,7066,7066,2
5756,1074,1,7066,7066,2
5757,1075,1,7066,7066,2
5758,1076,1,7066,7066,2
5759,1077,1,7066,7066,2
5760,1078,1,7066,7066,2
5761,1079,1,7066,7066,2
5762,1080,1,7066,7066,2
5763,1081,1,7066,7066,2
5764,1082,1,7066,7066,2
5765,1083,1,7066,7066,2
5766,1084,1,7066,7066,2
5767,1085,1,7066,7066,2
5768,1086,1,7066,7066,2
5769,1087,1,7066,7066,2
5770,1088,1,7066,7066,2
5771,1089,1,7066,7066,2
5772,1090,1,7066,7066,2
5773,1091,1,7066,7066,2
5774,1092,1,7066,7066,2
5775,1093,1,7066,7066,2
5776,1094,1,7066,7066,2
5777,1095,1,7066,7066,2
5778,1096,1,7066,7066,2
5779,1097,1,7066,7066,2
5780,1098,1,7066,7066,2
5781,1099,1,7066,7066,2
5782,1100,1,7066,7066,2
5783,1101,1,7066,7066,2
5784,1102,1,7066,7066,2
5785,1103,1,7066,7066,2
5786,1104,1,7066,7066,2
5787,1105,1,7066,7066,2
5788,1106,1,7066,7066,2
5789,1107,1,7066,7066,2
5790,1108,1,7066,7066,2
5791,1109,1,7066,7066,2
5792,1110,1,7066,7066,2
5793,1111,1,7066,7066,2
5794,1112,1,7066,7066,2
5795,1113,1,7066,7066,2
5796,1114,1,7066,7066,2
5797,1115,1,7066,7066,2
5798,1116,1,7066,7066,2
5799,1117,1,7066,7066,2
5800,1118,1,7066,7066,2
5801,1119,1,7066,7066,2
5802,1120,1,7066,7066,2
5803,1121,1,7066,7066,2
5804,1122,1,7066,7066,2
5805,1123,1,7066,7066,2
5806,1124,1,7066,7066,2
5807,1125,1,7066,7066,2
5808,1126,1,7066,7066,2
5809,1127,1,7066,7066,2
5810,1128,1,7066,7066,2
5811,1129,1,7066,7066,2
5812,1130,1,7066,7066,2
5813,1131,1,7066,7066,2
5814,1132,1,7066,7066,2
5815,1133,1,7066,7066,2
5816,1134,1,7066,7066,2
5817,1135,1,7066,7066,2
5818,1136,1,7066,7066,2
5819,1137,1,7066,7066,2
5820,1138,1,7066,7066,2
5821,1139,1,7066,7066,2
5822,1140,1,7066,7066,2
5823,1141,1,7066,7066,2
5824,1142,1,7066,7066,2
5825,1143,1,7066,7066,2
5826,1144,1,7066,7066,2
5827,1145,1,7066,7066,2
5828,1146,1,7066,7066,2
5829,1147,1,7066,7066,2
5830,1148,1,7066,7066,2
5831,1149,1,7066,7066,2
5832,1150,1,7066,7066,2
5833,1151,1,7066,7066,2
5834,1152,1,7066,7066,2
5835,1153,1,7066,7066,2
5836,1154,1,7066,7066,2
5837,1155,1,7066,7066,2
5838,1156,1,7066,7066,2
5839,1157,1,7066,7066,2
5840,1158,1,7066,7066,2
5841,1159,1,7066,7066,2
5842,1160,1,7066,7066,2
5843,1161,1,7066,7066,2
5844,1162,1,7066,7066,2
5845,1163,1,7066,7066,2
5846,1164,1,7066,7066,2
5847,1165,1,7066,7066,2
5848,1166,1,7066,7066,2
5849,1167,1,7066,7066,2
5850,1168,1,7066,7066,2
5851,1169,1,7066,7066,2
5852,1170,1,7066,7066,2
5853,1171,1,7066,7066,2
5854,1172,1,7066,7066,2
5855,1173,1,7066,7066,2
5856,1174,1,7066,7066,2
5857,1175,1,7066,7066,2
5858,1176,1,7066,7066,2
5859,1177,1,7066,7066,2
5860,1178,1,7066,7066,2
5861,1179,1,7066,7066,2
5862,1180,1,7066,7066,2
5863,1181,1,7066,7066,2
5864,1182,1,7066,7066,2
5865,1183,1,7066,7066,2
5866,1184,1,7066,7066,2
5867,1185,1,7066,7066,2
5868,1186,1,7066,7066,2
5869,1187,1,7066,7066,2
5870,1188,1,7066,7066,2
5871,1189,1,7066,7066,2
5872,1190,1,7066,7066,2
5873,1191,1,7066,7066,2
5874,1192,1,7066,7066,2
5875,1193,1,7066,7066,2
5876,1194,1,7066,7066,2
5877,1195,1,7066,7066,2
5878,1196,1,7066,7066,2
5879,1197,1,7066,7066,2
5880,1198,1,7066,7066,2
5881,1199,1,7066,7066,2
5882,1200,1,7066,7066,2
5883,1201,1,7066,7066,2
5884,1202,1,7066,7066,2
5885,1203,1,7066,7066,2
5886,1204,1,7066,7066,2
5887,1205,1,7066,7066,2
5888,1206,1,7066,7066,2
5889,1207,1,7066,7066,2
5890,1208,1,7066,7066,2
5891,1209,1,7066,7066,2
5892,1210,1,7066,7066,2
5893,1211,1,7066,7066,2
5894,1212,1,7066,7066,2
5895,1213,1,7066,7066,2
5896,1214,1,7066,7066,2
5897,1215,1,7066,7066,2
5898,1216,1,7066,7066,2
5899,1217,1,7066,7066,2
5900,1218,1,7066,7066,2
5901,1219,1,7066,7066,2
5902,1220,1,7066,7066,2
5903,1221,1,7066,7066,2
5904,1222,1,7066,7066,2
5905,1223,1,7066,7066,2
5906,1224,1,7066,7066,2
5907,1225,1,7066,7066,2
5908,1226,1,7066,7066,2
5909,1227,1,7066,7066,2
5910,1228,1,7066,7066,2
5911,1229,1,7066,7066,2
5912,1230,1,7066,7066,2
5913,1231,1,7066,7066,2
5914,1232,1,7066,7066,2
5915,1233,1,7066,7066,2
5916,1234,1,7066,7066,2
5917,1235,1,7066,7066,2
5918,1236,1,7066,7066,2
5919,1237,1,7066,7066,2
5920,1238,1,7066,7066,2
5921,1239,1,7066,7066,2
5922,1240,1,7066,7066,2
5923,1241,1,7066,7066,2
5924,1242,1,7066,7066,2
5925,1243,1,7066,7066,2
5926,1244,1,7066,7066,2
5927,1245,1,7066,7066,2
5928,1246,1,7066,7066,2
5929,1247,1,7066,7066,2
5930,1248,1,7066,7066,2
5931,1249,1,7066,7066,2
5932,1250,1,7066,7066,2
5933,1251,1,7066,7066,2
5934,1252,1,7066,7066,2
