"HH_ID","JTRIP_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","DAYNO","uid"
161217548,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161217548-1"
161217548,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161217548-2"
161220828,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161220828-1"
161221085,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161221085-1"
161221085,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161221085-2"
161221085,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161221085-3"
161221085,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161221085-4"
161221085,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161221085-5"
161224478,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-1"
161224478,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-2"
161224478,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-3"
161224478,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-4"
161224478,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-5"
161224478,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-6"
161224478,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-7"
161224478,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161224478-8"
161225930,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161225930-1"
161227255,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161227255-1"
161227255,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161227255-2"
161227255,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161227255-3"
161227255,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161227255-4"
161227255,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161227255-5"
161227255,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161227255-6"
161227255,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161227255-7"
161231852,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161231852-1"
161233254,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161233254-1"
161233254,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161233254-2"
161233254,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161233254-3"
161234922,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161234922-1"
161234922,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161234922-2"
161235072,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161235072-1"
161235072,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161235072-2"
161235072,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161235072-3"
161235072,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161235072-4"
161235072,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161235072-5"
161235108,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161235108-1"
161235108,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161235108-2"
161236520,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-1"
161236520,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-2"
161236520,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-3"
161236520,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-4"
161236520,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-5"
161236520,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-6"
161236520,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-7"
161236520,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-8"
161236520,9,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-9"
161236520,10,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-10"
161236520,11,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-11"
161236520,12,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-12"
161236520,13,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-13"
161236520,14,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161236520-14"
161237408,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161237408-1"
161237408,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161237408-2"
161237408,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161237408-3"
161239298,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239298-1"
161239298,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239298-2"
161239298,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239298-3"
161239298,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239298-4"
161239298,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239298-5"
161239298,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239298-6"
161239301,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239301-1"
161239301,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239301-2"
161239301,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239301-3"
161239301,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239301-4"
161239499,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-161239499-1"
161239499,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239499-2"
161239499,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239499-3"
161239868,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,4,"4-161239868-1"
161239868,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239868-2"
161239868,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239868-3"
161239868,4,4,2,3,4,5,NA,NA,NA,NA,NA,3,4,"4-161239868-4"
161239868,5,4,2,3,4,5,NA,NA,NA,NA,NA,3,4,"4-161239868-5"
161239989,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239989-1"
161239989,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239989-2"
161239989,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161239989-3"
161239989,4,4,1,1,2,4,NA,NA,NA,NA,NA,3,4,"4-161239989-4"
161239989,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239989-5"
161239989,6,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161239989-6"
161240740,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-1"
161240740,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-2"
161240740,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-3"
161240740,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161240740-4"
161240740,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161240740-5"
161240740,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161240740-6"
161240740,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161240740-7"
161240740,8,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-8"
161240740,9,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-9"
161240740,10,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-10"
161240740,11,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-11"
161240740,12,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-12"
161240740,13,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161240740-13"
161242347,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-161242347-1"
161242347,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-161242347-2"
161242347,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-161242347-3"
161242552,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161242552-1"
161242683,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161242683-1"
161243737,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-1"
161243737,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-2"
161243737,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-3"
161243737,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-4"
161243737,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-5"
161243737,6,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-6"
161243737,7,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-7"
161243737,8,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161243737-8"
161243737,9,4,1,2,3,4,NA,NA,NA,NA,NA,3,4,"4-161243737-9"
161243737,10,4,1,2,3,4,NA,NA,NA,NA,NA,3,4,"4-161243737-10"
161245435,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161245435-1"
161245435,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161245435-2"
161245970,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161245970-1"
161247024,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161247024-1"
161247024,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161247024-2"
161247073,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161247073-1"
161247073,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161247073-2"
161247073,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161247073-3"
161247073,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161247073-4"
161248652,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161248652-1"
161248652,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-161248652-2"
161250976,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161250976-1"
161250976,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-161250976-2"
161250976,3,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-161250976-3"
161251229,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161251229-1"
161251229,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161251229-2"
161251229,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-161251229-3"
171000030,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000030-1"
171000030,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000030-2"
171000030,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000030-3"
171000030,4,3,1,2,3,NA,NA,NA,NA,NA,NA,1,4,"4-171000030-4"
171000030,5,3,1,2,3,NA,NA,NA,NA,NA,NA,1,4,"4-171000030-5"
171000082,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-1"
171000082,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-2"
171000082,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-3"
171000082,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-4"
171000082,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-5"
171000082,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-6"
171000082,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-7"
171000082,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-8"
171000082,9,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000082-9"
171000146,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171000146-1"
171000146,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171000146-2"
171000146,3,4,1,2,3,4,NA,NA,NA,NA,NA,3,4,"4-171000146-3"
171000146,4,4,1,2,3,4,NA,NA,NA,NA,NA,3,4,"4-171000146-4"
171000146,5,4,1,2,3,4,NA,NA,NA,NA,NA,3,4,"4-171000146-5"
171000163,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000163-1"
171000163,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000163-2"
171000163,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000163-3"
171000163,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000163-4"
171000163,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000163-5"
171000163,6,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171000163-6"
171000610,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000610-1"
171000610,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000610-2"
171000610,3,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171000610-3"
171000610,4,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171000610-4"
171000818,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000818-1"
171000818,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171000818-2"
171000856,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171000856-1"
171001043,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171001043-1"
171001043,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171001043-2"
171001043,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171001043-3"
171001152,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,4,"4-171001152-1"
171001152,2,4,2,3,4,5,NA,NA,NA,NA,NA,3,4,"4-171001152-2"
171001152,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171001152-3"
171001152,4,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171001152-4"
171001152,5,3,2,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171001152-5"
171001152,6,4,2,3,4,5,NA,NA,NA,NA,NA,3,4,"4-171001152-6"
171001152,7,4,2,3,4,5,NA,NA,NA,NA,NA,3,4,"4-171001152-7"
171001152,8,3,2,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171001152-8"
171001152,9,3,2,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171001152-9"
171001152,10,3,1,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171001152-10"
171001152,11,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171001152-11"
171001868,1,3,1,2,3,NA,NA,NA,NA,NA,NA,1,4,"4-171001868-1"
171001963,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171001963-1"
171002003,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171002003-1"
171002542,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171002542-1"
171002542,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171002542-2"
171003536,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003536-1"
171003536,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003536-2"
171003536,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003536-3"
171003536,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003536-4"
171003536,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003536-5"
171003536,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003536-6"
171003536,7,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171003536-7"
171003712,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171003712-1"
171003712,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171003712-2"
171003712,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171003712-3"
171003728,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171003728-1"
171003728,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171003728-2"
171003728,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171003728-3"
171003790,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171003790-1"
171003790,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171003790-2"
171003891,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003891-1"
171003891,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171003891-2"
171003891,3,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171003891-3"
171003891,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171003891-4"
171003891,5,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171003891-5"
171003891,6,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171003891-6"
171004380,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171004380-1"
171004517,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171004517-1"
171004517,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171004517-2"
171004874,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171004874-1"
171004874,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171004874-2"
171004874,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171004874-3"
171005011,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171005011-1"
171005011,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171005011-2"
171005011,3,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171005011-3"
171005011,4,3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,"4-171005011-4"
171005090,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171005090-1"
171005118,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171005118-1"
171005118,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171005118-2"
171005118,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171005118-3"
171005226,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171005226-1"
171005226,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171005226-2"
171005226,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171005226-3"
171005293,1,3,1,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171005293-1"
171005293,2,3,1,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171005293-2"
171005293,3,3,1,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171005293-3"
171005293,4,3,1,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171005293-4"
171005293,5,3,1,4,5,NA,NA,NA,NA,NA,NA,3,4,"4-171005293-5"
171005293,6,6,1,2,3,4,5,6,NA,NA,NA,3,4,"4-171005293-6"
171005293,7,6,1,2,3,4,5,6,NA,NA,NA,3,4,"4-171005293-7"
171005293,8,6,1,2,3,4,5,6,NA,NA,NA,3,4,"4-171005293-8"
171005569,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171005569-1"
171005569,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171005569-2"
171005982,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171005982-1"
171005982,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171005982-2"
171006125,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171006125-1"
171006188,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171006188-1"
171006188,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171006188-2"
171006188,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171006188-3"
171006931,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171006931-1"
171007291,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171007291-1"
171007291,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171007291-2"
171007382,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171007382-1"
171008096,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008096-1"
171008096,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008096-2"
171008429,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008429-1"
171008429,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008429-2"
171008429,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008429-3"
171008429,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008429-4"
171008611,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008611-1"
171008611,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008611-2"
171008611,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008611-3"
171008611,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008611-4"
171008611,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008611-5"
171008611,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171008611-6"
171009923,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171009923-1"
171009923,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171009923-2"
171010053,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171010053-1"
171010053,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171010053-2"
171010426,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171010426-1"
171010426,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171010426-2"
171010548,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171010548-1"
171010548,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171010548-2"
171010548,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171010548-3"
171010612,1,4,1,3,4,5,NA,NA,NA,NA,NA,3,4,"4-171010612-1"
171010612,2,4,1,3,4,5,NA,NA,NA,NA,NA,3,4,"4-171010612-2"
171010780,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171010780-1"
171010780,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171010780-2"
171010780,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171010780-3"
171011124,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171011124-1"
171011637,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171011637-1"
171011637,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171011637-2"
171011690,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171011690-1"
171011690,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171011690-2"
171011690,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171011690-3"
171013207,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013207-1"
171013207,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013207-2"
171013207,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013207-3"
171013207,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013207-4"
171013330,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013330-1"
171013330,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013330-2"
171013330,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013330-3"
171013330,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013330-4"
171013330,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013330-5"
171013358,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013358-1"
171013358,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013358-2"
171013358,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013358-3"
171013394,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171013394-1"
171013394,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171013394-2"
171013394,3,5,1,3,4,5,6,NA,NA,NA,NA,3,4,"4-171013394-3"
171013394,4,5,1,3,4,5,6,NA,NA,NA,NA,3,4,"4-171013394-4"
171013394,5,5,1,3,4,5,6,NA,NA,NA,NA,3,4,"4-171013394-5"
171013394,6,5,1,3,4,5,6,NA,NA,NA,NA,3,4,"4-171013394-6"
171013394,7,5,1,3,4,5,6,NA,NA,NA,NA,3,4,"4-171013394-7"
171013394,8,5,1,3,4,5,6,NA,NA,NA,NA,3,4,"4-171013394-8"
171013394,9,5,1,3,4,5,6,NA,NA,NA,NA,3,4,"4-171013394-9"
171013394,10,6,1,2,3,4,5,6,NA,NA,NA,3,4,"4-171013394-10"
171013394,11,6,1,2,3,4,5,6,NA,NA,NA,3,4,"4-171013394-11"
171013394,12,6,1,2,3,4,5,6,NA,NA,NA,3,4,"4-171013394-12"
171013467,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013467-1"
171013491,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013491-1"
171013491,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013491-2"
171013491,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013491-3"
171013491,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013491-4"
171013491,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171013491-5"
171014084,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171014084-1"
171014084,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,"4-171014084-2"
171014189,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,4,"4-171014189-1"
171014189,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,"4-171014189-2"
