"HH_ID","JTOUR_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","JOINT_PURP","DAYNO","uid","finalweight","TOURMODE","AUTOSUFF","ANCHOR_DEPART_BIN","ANCHOR_ARRIVE_BIN","TOUR_DUR_BIN","DIST","DISTMILE","OUTBOUND_STOPS","INBOUND_STOPS","TOTAL_STOPS","SKIMDIST"
171019102,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171019102-1",205.727325,2,1,27,36,10,4.740537,0.000897828977272727,0,0,0,2.296529
171019517,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171019517-1",10.322425,2,2,NA,6,NA,3.217254,0.000609328409090909,0,1,1,NA
171023142,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171023142-1",21.7086,2,2,10,10,1,4.925327,0.000932827083333333,0,0,0,2.507269
171024548,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171024548-1",13.08196,4,2,11,11,1,0.778802,0.000147500378787879,0,0,0,0.389401
171024548,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171024548-2",13.08196,2,2,12,14,3,2.458894,0.000465699621212121,0,0,0,1.229447
171025015,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171025015-1",13.01722,2,2,29,35,7,17.819135,0.00337483617424242,0,0,0,8.909567
171025704,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,6,2,"171025704-1",16.35245,3,2,19,24,6,34.598113,0.00655267291666667,0,2,2,18.065392
171026021,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171026021-1",164.290975,3,2,28,32,5,18.421749,0.00348896761363636,0,0,0,9.03576
171026220,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171026220-1",13.01954,2,2,33,33,1,2.387709,0.000452217613636364,0,0,0,1.223735
171027245,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,13,2,"171027245-1",13.08196,3,2,11,17,7,17.156838,0.00324940113636364,3,1,4,5.687152
171028873,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,2,"171028873-1",16.2642,3,2,24,30,7,3.058808,0.000579319696969697,0,0,0,1.529404
171029700,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171029700-1",13.01136,2,2,17,19,3,6.681555,0.00126544602272727,0,0,0,3.340777
171030765,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171030765-1",8.6518,2,2,24,27,4,7.48743,0.00141807386363636,0,0,0,3.562526
171031032,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,9,2,"171031032-1",195.90678,3,1,29,35,7,27.859189,0.0052763615530303,0,0,0,13.834228
171032039,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,2,"171032039-1",17.4923666666667,3,2,12,15,4,14.883669,0.00281887670454545,1,0,1,2.297316
171033324,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,2,"171033324-1",16.2642,3,2,19,22,4,8.248706,0.00156225492424242,0,0,0,4.27353
171033324,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,2,"171033324-2",16.2642,3,2,23,28,6,12.817592,0.00242757424242424,0,0,0,5.194812
171033403,1,2,2,6,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171033403-1",304.99006,2,2,13,14,2,3.681272,0.000697210606060606,0,0,0,1.840636
171033869,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171033869-1",45.89282,2,2,24,26,3,0.878614,0.000166404166666667,0,0,0,0.439307
171033869,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171033869-2",45.89282,2,2,26,29,4,3.033426,0.0005745125,0,0,0,1.516713
171035393,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171035393-1",95.6285,4,2,28,31,4,1.731326,0.000327902651515151,0,0,0,0.865663
171035651,1,4,3,4,5,6,NA,NA,NA,NA,NA,3,7,2,"171035651-1",258.1278,3,2,27,28,2,3.284566,0.000622076893939394,0,0,0,1.642283
171035938,1,3,1,2,4,NA,NA,NA,NA,NA,NA,3,13,2,"171035938-1",16.2642,3,2,24,31,8,40.435871,0.00765830890151515,0,0,0,19.993624
171036390,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171036390-1",3.91996,2,2,27,34,8,3.550381,0.000672420643939394,0,0,0,1.757689
171037749,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171037749-1",16.510975,2,2,11,12,2,6.274965,0.00118844034090909,0,0,0,3.158355
171037749,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171037749-2",16.510975,2,2,12,15,4,9.935159,0.00188165890151515,0,0,0,4.881762
171038128,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171038128-1",19.624975,2,2,27,27,1,1.967611,0.000372653598484848,0,0,0,0.983805
171038485,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,1,2,"171038485-1",233.93095,2,2,5,31,27,23.722662,0.00449292840909091,0,1,1,11.638583
171042204,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171042204-1",13.06146,4,2,25,31,7,1.04093,0.000197145833333333,0,0,0,0.520465
171042428,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171042428-1",385.1773,2,2,12,18,7,7.747679,0.0014673634469697,0,1,1,3.239093
171042612,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,"171042612-1",16.316175,2,2,8,16,9,25.669952,0.00486173333333333,0,2,2,19.875853
171042806,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171042806-1",13.02058,3,2,26,35,10,23.624728,0.0044743803030303,2,0,2,10.044713
171044072,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171044072-1",15.28918,3,2,29,32,4,2.675819,0.000506783901515152,0,0,0,0.878209
171044429,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171044429-1",16.2642,2,2,7,9,3,33.920978,0.00642442765151515,0,0,0,16.96055
171045196,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171045196-1",13.15778,2,2,29,34,6,12.802486,0.00242471325757576,0,0,0,6.711783
171046666,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171046666-1",76.88712,2,2,30,33,4,3.102922,0.000587674621212121,0,1,1,1.493886
171047407,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,7,2,"171047407-1",321.78585,4,1,27,30,4,0.411202,7.78791666666667e-05,0,0,0,0.205601
171047407,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171047407-2",321.78585,3,1,32,35,4,17.228758,0.00326302234848485,0,1,1,8.494643
171048049,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,9,2,"171048049-1",13.01136,3,2,12,19,8,44.424605,0.0084137509469697,2,2,4,19.976488
171048049,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171048049-2",13.01136,2,2,25,26,2,1.483832,0.000281028787878788,0,0,0,0.850385
171048049,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171048049-3",13.01136,2,2,28,29,2,1.483832,0.000281028787878788,0,0,0,0.850385
171048262,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,2,"171048262-1",5.078125,2,2,30,32,3,27.526603,0.00521337178030303,0,0,0,12.676152
171048470,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171048470-1",13.44415,2,2,NA,15,NA,8.179315,0.00154911268939394,0,2,2,NA
171049735,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171049735-1",3.9219,2,2,11,12,2,4.474204,0.000847387121212121,0,0,0,2.264565
171049735,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171049735-2",6.85163661531642,2,2,18,19,2,4.474204,0.000847387121212121,0,0,0,2.264565
171049735,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,1,2,"171049735-3",3.9219,2,2,21,30,10,10.332444,0.00195690227272727,0,0,0,5.563772
171049803,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,6,2,"171049803-1",1159.32635565163,2,0,14,16,3,9.359043,0.00177254602272727,0,0,0,4.437456
171052175,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171052175-1",21.7139333333333,2,2,7,7,1,3.363108,0.000636952272727273,0,0,0,1.681554
171052181,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171052181-1",53.31324,3,2,25,27,3,2.750698,0.00052096553030303,0,0,0,1.346317
171053068,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,2,"171053068-1",77.3145,3,2,5,7,3,16.604625,0.00314481534090909,0,0,0,7.973995
171053068,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171053068-2",77.3145,2,2,29,31,3,46.228006,0.00875530416666667,0,0,0,23.233524
171055062,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171055062-1",13.01136,2,2,6,6,1,4.679718,0.000886310227272727,0,0,0,2.339859
171055526,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171055526-1",3.91996,2,2,21,23,3,13.196796,0.00249939318181818,0,0,0,6.860774
171055577,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,7,2,"171055577-1",13.08196,3,2,25,29,5,1.173418,0.000222238257575758,0,0,0,0.586709
171056701,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171056701-1",16.449575,3,2,25,28,4,6.934178,0.00131329128787879,0,0,0,3.546828
171057303,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171057303-1",3.9483,2,2,30,32,3,5.570195,0.00105496117424242,0,1,1,2.636724
171059907,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171059907-1",77.386875,4,2,25,27,3,0.451154,8.54458333333333e-05,0,0,0,0.225577
171059907,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171059907-2",77.386875,3,2,29,35,7,18.542941,0.00351192064393939,0,0,0,9.265347
171060017,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171060017-1",32.5284,3,2,26,30,5,4.773535,0.000904078598484848,0,1,1,1.421548
171060264,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171060264-1",65.0568,2,2,24,26,3,9.870812,0.00186947196969697,0,0,0,4.855331
171060421,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171060421-1",13.01136,2,2,33,37,5,17.763398,0.00336427992424242,1,0,1,6.989314
171060476,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171060476-1",257.36188,3,2,6,7,2,8.400839,0.00159106799242424,0,0,0,4.200419
171060476,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171060476-2",257.36188,3,2,26,27,2,8.400839,0.00159106799242424,0,0,0,4.200419
171060571,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171060571-1",16.0151,2,2,25,29,5,8.598056,0.0016284196969697,0,1,1,4.395902
171061247,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171061247-1",425.3866,2,2,23,26,4,14.483904,0.00274316363636364,0,0,0,7.792276
171061287,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171061287-1",117.921325,3,2,9,21,13,38.275814,0.0072492071969697,1,4,5,3.086749
171064475,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,9,2,"171064475-1",3.9299,3,2,13,15,3,6.178729,0.00117021382575758,1,0,1,2.576371
171064514,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,2,"171064514-1",3.9483,2,1,21,27,7,7.809222,0.00147901931818182,0,1,1,3.637829
171064541,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171064541-1",16.316175,2,2,12,14,3,2.902242,0.000549667045454545,0,0,0,1.451121
171066306,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,7,2,"171066306-1",96.238975,3,2,28,31,4,7.148767,0.00135393314393939,0,1,1,3.61746
171067111,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171067111-1",459.4299,2,2,34,36,3,2.450441,0.000464098674242424,0,0,0,1.234241
171067297,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171067297-1",3.91996,2,2,18,21,4,10.59359,0.00200636174242424,1,0,1,4.092045
171068684,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171068684-1",4.89995,2,2,14,17,4,15.760831,0.00298500587121212,1,0,1,8.835026
171068684,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171068684-2",4.89995,4,2,20,21,2,0.744296,0.000140965151515152,0,0,0,0.376653
171068697,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171068697-1",3.91996,2,1,20,22,3,4.833262,0.00091539053030303,0,0,0,2.406364
171069320,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171069320-1",13.07224,2,2,29,35,7,12.973364,0.00245707651515152,0,1,1,6.177341
171069393,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171069393-1",6.94718,2,2,28,34,7,27.128994,0.00513806704545455,0,0,0,14.085068
171069463,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,"171069463-1",21.7549,2,2,10,14,5,7.818786,0.00148083068181818,0,0,0,3.909393
171070311,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171070311-1",31.014825,2,2,7,7,1,1.580478,0.000299332954545455,0,0,0,0.790239
171071212,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171071212-1",17.9255333333333,2,2,29,30,2,1.879514,0.000355968560606061,0,0,0,0.939757
171071481,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171071481-1",110.171133333333,2,2,29,32,4,11.490049,0.00217614564393939,0,0,0,5.745025
171072245,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171072245-1",22.8177333333333,2,2,7,8,2,7.815718,0.00148024962121212,0,0,0,3.907859
171072245,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171072245-2",22.8177333333333,2,2,26,27,2,7.115618,0.00134765492424242,0,0,0,3.715324
171073754,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,2,"171073754-1",4.89995,4,1,13,15,3,1.759269,0.000333194886363636,0,1,1,0.630354
171075970,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171075970-1",13.05294,2,2,17,22,6,13.849589,0.00262302821969697,0,0,0,7.391041
171077479,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171077479-1",13.01136,3,2,30,30,1,2.684486,0.000508425378787879,0,0,0,1.342243
171077479,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171077479-2",13.01136,2,2,32,32,1,2.684486,0.000508425378787879,0,0,0,1.342243
171077908,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,2,"171077908-1",359.799275,2,2,21,NA,NA,2.176775,0.000412267992424242,1,0,1,0.256006
171078820,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,2,"171078820-1",13.35186,2,2,5,24,20,14.881269,0.00281842215909091,0,0,0,7.842831
171079668,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171079668-1",19.6306,3,1,10,15,6,24.326293,0.00460725246212121,0,0,0,12.835003
171080431,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171080431-1",16.2642,2,2,16,17,2,1.12225,0.000212547348484848,0,0,0,0.561125
171080640,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171080640-1",21.8391,2,2,7,12,6,23.353883,0.00442308390151515,0,0,0,11.756281
171082410,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171082410-1",290.893,2,2,6,6,1,9.390071,0.00177842253787879,0,0,0,4.782317
171082577,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171082577-1",232.36958,2,2,8,18,11,39.978796,0.00757174166666667,0,2,2,16.573561
171083023,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,6,2,"171083023-1",13.01136,3,2,17,19,3,23.369955,0.00442612784090909,1,0,1,9.151952
171084215,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171084215-1",13.02286,2,2,9,14,6,6.141254,0.00116311628787879,0,1,1,2.821655
171084227,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,2,"171084227-1",16.447225,2,2,29,32,4,2.634264,0.000498913636363636,0,0,0,1.317132
171084587,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,13,2,"171084587-1",8.6518,2,2,12,20,9,16.274134,0.00308222234848485,0,0,0,8.241853
171085326,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171085326-1",13.05294,2,2,21,23,3,12.569231,0.00238053617424242,0,0,0,6.355904
171085681,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,2,"171085681-1",6.56173333333333,2,2,29,34,6,9.95561,0.0018855321969697,0,0,0,5.774124
171087306,1,5,2,3,4,5,6,NA,NA,NA,NA,3,3,2,"171087306-1",97.983125,3,2,9,9,1,6.27658,0.00118874621212121,0,0,0,3.13829
171087613,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171087613-1",255.9359,2,1,40,40,4,8.080668,0.00153042954545455,0,0,0,4.132246
171087613,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,2,"171087613-2",255.9359,2,1,11,13,3,42.430212,0.008036025,0,0,0,21.312897
171087988,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171087988-1",13.01748,2,2,16,19,4,6.422027,0.00121629299242424,0,0,0,3.231407
171087988,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171087988-2",13.01748,2,2,26,30,5,11.499107,0.00217786117424242,0,0,0,5.634809
171088396,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,2,"171088396-1",50.45566,2,2,23,24,2,1.998628,0.00037852803030303,0,0,0,0.999314
171089318,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171089318-1",4.89995,2,2,29,33,5,19.157173,0.00362825246212121,0,0,0,9.809666
171089963,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,2,"171089963-1",11.5409,3,2,19,26,8,47.636936,0.00902214696969697,1,0,1,13.529981
171092289,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171092289-1",4.89995,4,1,29,30,2,2.685177,0.00050855625,1,0,1,1.133144
171092677,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171092677-1",13.05294,3,2,18,27,10,30.085088,0.00569793333333333,1,0,1,5.075762
171096027,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171096027-1",13.10346,2,2,32,34,3,4.124022,0.000781064772727273,0,0,0,2.062011
171096918,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,2,"171096918-1",128.078266666667,3,1,20,25,6,13.479887,0.00255300890151515,1,0,1,6.555963
171097330,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171097330-1",26.71604,3,2,22,23,2,5.349739,0.00101320814393939,0,1,1,1.7281
171097644,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,7,2,"171097644-1",3.91996,2,2,20,20,1,2.405716,0.00045562803030303,0,0,0,1.222617
171097644,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,6,2,"171097644-2",3.91996,2,2,28,29,2,2.968655,0.000562245265151515,0,0,0,1.498153
171100753,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171100753-1",4.9002,2,2,14,18,5,10.630322,0.00201331856060606,0,1,1,3.032216
171100753,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171100753-2",4.9002,4,2,27,28,2,2.245235,0.000425233901515152,0,0,0,1.115898
171100753,3,3,1,2,3,NA,NA,NA,NA,NA,NA,3,5,2,"171100753-3",4.9002,3,2,32,34,3,6.687843,0.00126663693181818,0,0,0,3.255213
171101861,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,6,2,"171101861-1",13.10198,3,2,22,24,3,13.236842,0.00250697765151515,1,0,1,6.248736
171101861,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,8,2,"171101861-2",13.10198,3,2,29,33,5,7.890819,0.00149447329545455,0,0,0,3.577266
171103294,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171103294-1",17.9848,2,2,20,24,5,3.658212,0.000692843181818182,0,0,0,1.829106
171104212,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,2,"171104212-1",10.75532,3,1,14,17,4,65.989446,0.0124980011363636,1,0,1,33.670071
171105514,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171105514-1",6.92144,3,2,24,34,11,NA,NA,1,0,1,NA
171105563,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,"171105563-1",16.510975,2,2,29,32,4,2.91639,0.000552346590909091,0,0,0,1.442961
171107660,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171107660-1",30.25812,2,2,28,34,7,13.758651,0.00260580511363636,0,0,0,6.977056
171107839,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171107839-1",19.6349,2,1,4,6,3,1.944164,0.000368212878787879,0,0,0,0.972082
171109482,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171109482-1",6.5676,2,2,28,31,4,5.869146,0.00111158068181818,0,0,0,2.921434
171110324,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171110324-1",13.4652,2,2,24,27,4,15.024225,0.00284549715909091,0,0,0,7.896931
171111679,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,2,"171111679-1",53.92676,3,1,14,NA,NA,0.359276,6.8044696969697e-05,1,0,1,0.179638
171112619,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,2,"171112619-1",13.10346,2,2,12,20,9,42.517682,0.00805259128787879,0,2,2,22.878031
171113074,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171113074-1",6.92144,2,2,24,31,8,17.847594,0.00338022613636364,0,0,0,9.928436
171114703,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171114703-1",16.316175,2,2,18,20,3,5.653798,0.00107079507575758,0,0,0,2.827034
171115010,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171115010-1",25.68502,2,2,21,25,5,14.825059,0.00280777632575758,2,0,2,6.458442
171115992,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,2,"171115992-1",121.169025,2,2,27,33,7,25.54263,0.00483761931818182,0,0,0,12.691993
171117359,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,2,"171117359-1",116.2564,3,2,22,24,3,2.575901,0.000487860037878788,2,0,2,0.75343
171118083,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171118083-1",13.01136,2,2,6,6,1,2.136428,0.000404626515151515,0,0,0,1.068214
171118083,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,5,2,"171118083-2",13.01136,2,2,8,9,2,2.930158,0.000554954166666667,0,0,0,1.465079
171118083,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,2,"171118083-3",13.01136,3,2,26,33,8,34.857876,0.00660187045454546,0,0,0,18.101793
171119566,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171119566-1",1521.31264991014,2,2,11,14,4,27.419515,0.00519308996212121,0,0,0,13.39238
171119566,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,13,2,"171119566-2",1267.9757,4,2,21,22,2,0.543294,0.000102896590909091,0,0,0,0.271647
171119891,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171119891-1",6.36212,2,2,8,9,2,4.094422,0.000775458712121212,0,0,0,2.057446
171120006,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,"171120006-1",16.3259,2,2,23,24,2,1.715444,0.000324894696969697,0,0,0,0.87221
171120475,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171120475-1",36.29878,2,2,29,29,1,9.853321,0.00186615928030303,0,0,0,4.438336
171120659,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171120659-1",14.44608,2,2,5,7,3,2.074317,0.000392863068181818,0,0,0,1.037158
171120659,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171120659-2",14.44608,2,2,11,17,7,28.954327,0.0054837740530303,0,0,0,14.321969
171121678,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,2,"171121678-1",10.76016,2,2,14,16,3,17.708231,0.00335383162878788,1,0,1,7.531496
171122053,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,4,2,"171122053-1",116.50694,4,2,8,10,3,2.214194,0.000419354924242424,0,0,0,0.982598
171122053,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,4,2,"171122053-2",116.50694,3,2,18,18,1,2.103463,0.000398383143939394,0,0,0,0.465881
171122160,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,2,"171122160-1",6.57873333333333,3,2,7,7,1,0.868402,0.000164470075757576,0,0,0,0.434201
171122312,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171122312-1",55.68498,2,1,28,36,9,25.084961,0.00475093958333333,1,0,1,12.227839
171122490,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,2,"171122490-1",33.9666,2,2,25,27,3,8.302602,0.0015724625,0,1,1,3.992376
171122775,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,2,"171122775-1",7.10256,2,2,26,32,7,27.243714,0.00515979431818182,0,0,0,13.534673
171124412,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,7,2,"171124412-1",248.148666666667,2,2,15,18,4,8.107576,0.00153552575757576,0,0,0,4.053788
171124691,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,2,"171124691-1",16.2642,2,2,26,28,3,6.101289,0.00115554715909091,0,0,0,3.011815
171125133,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,13,2,"171125133-1",13.05294,2,2,22,25,4,19.66672,0.00372475757575758,0,0,0,9.852418
171125450,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,7,2,"171125450-1",4.89995,2,2,29,29,1,1.009194,0.000191135227272727,0,0,0,0.504597
171125753,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,2,"171125753-1",358.72505,4,2,7,8,2,1.042471,0.000197437689393939,0,0,0,0.560911
171125753,2,4,1,3,4,5,NA,NA,NA,NA,NA,3,3,2,"171125753-2",358.72505,3,2,23,24,2,0.65153,0.000123395833333333,0,0,0,0.325765
171127158,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,2,"171127158-1",3.92354,2,2,32,38,7,25.556148,0.00484017954545455,0,0,0,12.291629
171127908,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,9,2,"171127908-1",13.14568,3,2,12,17,6,3.612249,0.000684138068181818,0,1,1,1.100066
