"tempid","freq1","freq2","freq3","freq4","freq5","freq6","freq7","freq8","freq9","freq10","freq11","freq12","freq13","freq14","freq15","freq16","freq17","freq18","freq19","freq20","freq21","freq22","freq23","freq24","freq25","freq26","freq27","freq28","freq29","freq30","freq31","freq32","freq33","freq34","freq35","freq36","freq37","freq38","freq39","freq40","TOURPURP","IS_INBOUND","PREV_ORIG_DEP_BIN","TRIP_ID","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","total"
90043,0,0,0,0,0,42.4982266666667,104.28416,0,225.50145,0,0,0,0,0,0,0,0,0,0,0,0,17.5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,42.4982266666667,146.782386666667,146.782386666667,372.283836666667,372.283836666667,372.283836666667,389.869636666667,389.869636666667
90044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,0,0,0,0
90051,0,0,0,0,7149.96262096938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,1,7149.96262096938,7149.96262096938,7149.96262096938,7149.96262096938,7149.96262096938,7149.96262096938,7149.96262096938,7149.96262096938,7149.96262096938,7149.96262096938
90052,1277.8938,0,19.646,0,3889.2116,6648.22504624555,1729.12805480317,481.7003,1884.2897,287.31956,1954.9705,1387.29128,846.1568,39.3704,604.9424,1580.9636,130.9812,0,0,2218.6055,0,0,7.90688,130.1136,47.3796,52.06896,196.1946,52.06896,59.3016,0,0,850.7468,0,0,0,0,0,0,0,0,9,0,5,2,3889.2116,10537.4366462455,12266.5647010487,12748.2650010487,14632.5547010487,14919.8742610487,16874.8447610487,18262.1360410487,25078.9369410487,26376.4767410487
90053,0,0,0,0,9.8426,19.7415,1089.424205,0,0,0,993.174125,544.27174,0,0,382.514,0,382.514,93.9207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,9.8426,29.5841,1119.008305,1119.008305,1119.008305,1119.008305,2112.18243,2656.45417,3515.40287,3515.40287
90054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,4,0,0,0,0,0,0,0,0,0,0
90061,0,0,0,0,0,13696.8687539061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,1,13696.8687539061,13696.8687539061,13696.8687539061,13696.8687539061,13696.8687539061,13696.8687539061,13696.8687539061,13696.8687539061,13696.8687539061,13696.8687539061
90062,454.0749,0,133.5186,338.252175,2833.8943,12315.5665653918,10897.62923,7774.018045,2650.92285643708,169.5308,2879.76136,402.0378,1021.016425,1898.1406,399.14716,60.0208,674.6143,4327.71092,137.2974,892.453,956.9571,88.0172800000001,232.696275,769.5862,22.4070666666667,0,207.0214,0,0,0,0,0,0,59.85728,0,0,0,0,0,0,9,0,6,2,12315.5665653918,23213.1957953918,30987.2138403918,33638.1366968289,33807.6674968289,36687.4288568289,37089.4666568289,38110.4830818289,48836.4098634956,52596.1498384956
90063,0,0,0,0,0,72.44246,249.4247,98.20356,26.20396,52.12688,0,0,39.30594,134.36536,0,0,0,13.84936,0,188.09622,0,0,0,2594.7074,0,23.6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,72.44246,321.86716,420.07072,446.27468,498.40156,498.40156,498.40156,537.7075,3492.41564,3492.41564
90064,0,0,0,0,0,24.5157466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,4,24.5157466666667,24.5157466666667,24.5157466666667,24.5157466666667,24.5157466666667,24.5157466666667,24.5157466666667,24.5157466666667,24.5157466666667,24.5157466666667
90071,0,0,0,0,0,0,15484.5264653088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,1,15484.5264653088,15484.5264653088,15484.5264653088,15484.5264653088,15484.5264653088,15484.5264653088,15484.5264653088,15484.5264653088,15484.5264653088,15484.5264653088
90072,19.0458,0,39.292,58.7994,65.5173,793.9846,25517.6578913516,15304.9182494903,3683.447605,404.6913,2577.4678,6824.90196,732.87075,1625.5698,2872.37536,167.21342,762.1693,54.07568,359.2819,1396.65982,0,189.02208,0,742.7118,19.5998,826.8156,0,0,588.75998,0,0,77.2404,0,0,0,0,0,0,0,0,9,0,7,2,25517.6578913516,40822.5761408419,44506.0237458419,44910.7150458419,47488.1828458419,54313.0848058419,55045.9555558419,56671.5253558419,64727.4504958419,65704.0895958419
90073,0,0,0,0,0,32.5284,5746.5892481365,4664.87933135157,413.83912,1800.25215,966.285825,413.83912,0,35.27964,0,39.31038,0,52.04544,0,0,0,0,39.31038,35.9480000000001,65.4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,3,5746.5892481365,10411.4685794881,10825.3076994881,12625.5598494881,13591.8456744881,14005.6847944881,14005.6847944881,14040.9644344881,14273.0519344881,14305.5803344881
90074,0,0,0,0,0,0,0,630.69006,0,206.376954803167,70.9811,0,0,0,0,0,0,0,0,0,0,0,1016.9084,23.9653333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,4,0,630.69006,630.69006,837.067014803167,908.048114803167,908.048114803167,908.048114803167,908.048114803167,1948.9218481365,1948.9218481365
90081,0,0,0,0,0,0,0,23189.7630410712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,1,23189.7630410712,23189.7630410712,23189.7630410712,23189.7630410712,23189.7630410712,23189.7630410712,23189.7630410712,23189.7630410712,23189.7630410712,23189.7630410712
90082,282.4942,0,85.1076,71.0208,65.5173,747.63506,1480.44788,22060.2237564109,9327.69889116973,893.40198,6245.97324,10211.7150487873,2293.41524,571.0648,2515.7027,565.26186,561.51982,84.7953,19.7028,130.9158,2273.46018,537.7916,130.5294,0,185.2168,26.30236,918.38016,850.7884,1514.1764,0,0,0,0,0,0,0,0,0,0,0,9,0,8,2,22060.2237564109,31387.9226475806,32281.3246275806,38527.2978675806,48739.0129163679,51032.4281563679,51603.4929563679,54119.1956563679,61918.0365363679,64650.2593763679
90083,0,0,0,0,0,0,26.20396,364.444225,2926.91551166667,283.54892,2044.13952,0,2103.18396,208.18176,0,0,0,0,0,0,0,0,19.7385,0,196.4199,0,0,0,54.5772,58.223025,0,0,0,0,0,0,0,0,0,0,9,0,8,3,364.444225,3291.35973666667,3574.90865666667,5619.04817666667,5619.04817666667,7722.23213666667,7930.41389666667,7930.41389666667,8259.37252166667,8285.57648166667
90084,0,0,0,0,0,0,0,79.65908,1212.11012,16.96588,49.048425,81.321,0,0,0,0,0,0,0,0,0,0,3050.7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,4,79.65908,1291.7692,1308.73508,1357.783505,1439.104505,1439.104505,1439.104505,1439.104505,4489.829705,4489.829705
90091,0,0,0,0,0,0,0,0,19364.190707104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,19364.190707104,19364.190707104,19364.190707104,19364.190707104,19364.190707104,19364.190707104,19364.190707104,19364.190707104,19364.190707104,19364.190707104
90092,0,0,0,51.421,2717.69638,1635.3747,4554.43058,698.29988,17330.0171819059,6890.57715023874,5974.94507,3342.32676557359,1772.9687,1946.0438,55.0315,327.73596,748.127775,2446.57655,1061.91288051448,350.619500000001,1127.708,65.0568,0,20.3932,270.61032,165.6581,2185.21852,1863.2813,656.5732,0,190.436625,0,0,0,0,0,0,0,0,0,9,0,9,2,17330.0171819059,24220.5943321446,30195.5394021446,33537.8661677182,35310.8348677182,37256.8786677182,37311.9101677182,37639.6461277182,48791.8188982327,58449.0414382327
90093,0,0,0,0,0,0,52.12688,0,234.19652,2831.35012,300.66982,1160.17329450306,161.23422,108.34264,0,136.89558,0,96.914825,0,154.88805,0,0,39.31038,0,42.67482,0,0,0,0,58.223025,0,21.66616,0,0,0,0,0,0,0,0,9,0,9,3,234.19652,3065.54664,3366.21646,4526.38975450306,4687.62397450306,4795.96661450306,4795.96661450306,4932.86219450306,5346.53945450306,5398.66633450306
90094,0,0,0,0,0,0,0,46.51646,1188.08335,66.0352416666667,112.750725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,4,1188.08335,1254.11859166667,1366.86931666667,1366.86931666667,1366.86931666667,1366.86931666667,1366.86931666667,1366.86931666667,1366.86931666667,1413.38577666667
90101,0,0,0,0,0,0,0,0,0,24158.0113051337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,1,24158.0113051337,24158.0113051337,24158.0113051337,24158.0113051337,24158.0113051337,24158.0113051337,24158.0113051337,24158.0113051337,24158.0113051337,24158.0113051337
90102,2555.7876,0,0,377.451775,206.71748,179.220475,248.74118,185.3776,835.313625,10283.4794773649,5070.11730503271,1557.42810833333,2167.5027303501,1004.626,1645.44502,910.8107,411.8593,2927.2733,201.81088,818.682940000002,904.071,503.1844,65.2647,40.7864,185.2168,91.24504,940.94006,0,54.1654,0,190.436625,35.0621,0,0,0,0,0,0,0,0,9,0,10,2,10283.4794773649,15353.5967823976,16911.0248907309,19078.527621081,20083.153621081,21728.598641081,22639.409341081,23051.268641081,30009.408286081,34598.018021081
90103,0,0,0,0,0,0,52.12688,55.91664,0,327.12472,179.966748098891,1115.16758738479,26.02272,108.34264,102.3092,70.6086178539471,0,0,0,0,0,0,0,0,0,0,0,0,54.5772,0,380.87325,0,0,0,0,0,0,0,0,0,9,0,10,3,327.12472,507.091468098891,1622.25905548368,1648.28177548368,1756.62441548368,1858.93361548368,1929.54223333763,1929.54223333763,2364.99268333763,2473.03620333763
90104,0,0,0,0,0,0,0,52.12688,0,144.865913333333,967.266665,19.7544,0,16.34955,0,3.91996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,4,144.865913333333,1112.13257833333,1131.88697833333,1131.88697833333,1148.23652833333,1148.23652833333,1152.15648833333,1152.15648833333,1152.15648833333,1204.28336833333
90111,0,0,0,0,0,0,0,0,0,0,25994.0509736017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,1,25994.0509736017,25994.0509736017,25994.0509736017,25994.0509736017,25994.0509736017,25994.0509736017,25994.0509736017,25994.0509736017,25994.0509736017,25994.0509736017
90112,0,146.6293,0,0,78.966,2778.94116,2219.2507,6470.444245,3055.56999,432.5481,3357.05531327086,18071.0029363516,1543.7484,705.14602,1611.77765,868.16452,383.4857,557.6766,97.1135,352.34438,386.5242,1744.4926,19.7544,468.84798,298.2316,2814.5537,73.8163,1512.05644,730.0055,219.734,0,186.4566,0,0,0,0,0,0,0,0,9,0,11,2,3357.05531327086,21428.0582496224,22971.8066496224,23676.9526696224,25288.7303196224,26156.8948396224,26540.3805396224,27098.0571396224,36001.9883396224,51184.3378346224
90113,0,0,0,0,0,0,1018.331265,0,413.83912,0,1264.003245,2216.3318,13.01722,78.62076,135.1108,207.914806870261,0,0,0,0,0,0,23.035,0,149.73124,0,0,1522.46784,54.5772,0,0,0,0,0,0,0,0,0,0,0,9,0,11,3,1264.003245,3480.335045,3493.352265,3571.973025,3707.083825,3914.99863187026,3914.99863187026,3914.99863187026,5664.80991187026,7096.98029687026
90114,0,0,0,0,0,0,0,0,0,48.7926,25.21631,10.75532,101.37965,0,37.23325,0,65.0861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,4,25.21631,35.97163,137.35128,137.35128,174.58453,174.58453,239.67063,239.67063,239.67063,288.46323
90121,0,0,0,0,0,0,0,0,0,0,0,14768.7880983587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,1,14768.7880983587,14768.7880983587,14768.7880983587,14768.7880983587,14768.7880983587,14768.7880983587,14768.7880983587,14768.7880983587,14768.7880983587,14768.7880983587
90122,0,0,0,0,0,280.99312,1002.02182,6126.67214,3216.80214,1075.23082,975.55646,10379.12806,3982.22211397794,1281.9285,7222.861,2883.9721,510.911427439814,81.7744,1122.59394,131.0346,65.1776,85.4696,1032.591125,65.0568,350.54036,1404.53282,107.8948,942.82226,0,65.1776,367.78968,0,0,0,0,0,0,0,0,0,9,0,12,2,10379.12806,14361.3501739779,15643.2786739779,22866.1396739779,25750.1117739779,26261.0232014177,26342.7976014177,27465.3915414177,32083.4787864177,44760.7552864177
90123,0,0,0,0,0,0,52.12688,26.02272,26.07943,276.50723,2123.60992,5344.452785,3460.27601666667,481.572933787288,507.48928,0,34.6227,124.7046,688.86405,0,0,212.56955,39.477,23.9653333333334,65.0568,24.01965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,3,5344.452785,8804.72880166667,9286.30173545396,9793.79101545395,9793.79101545395,9828.41371545395,9953.11831545395,10641.982365454,11007.0706987873,13511.4168787873
90124,0,0,0,0,0,0,0,52.12688,0,0,52.12688,0,2736.37919738479,1160.17329450306,1027.99578,0,0,0,0,0,398.0544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,4,0,2736.37919738479,3896.55249188785,4924.54827188785,4924.54827188785,4924.54827188785,4924.54827188785,4924.54827188785,5322.60267188785,5426.85643188785
90131,0,0,0,0,0,0,0,0,0,0,0,0,17171.3678794266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,1,17171.3678794266,17171.3678794266,17171.3678794266,17171.3678794266,17171.3678794266,17171.3678794266,17171.3678794266,17171.3678794266,17171.3678794266,17171.3678794266
90132,0,0,0,0,0,65.0568,37.293,1524.9503,1403.85874,2063.01124,155.57838,4251.89099666667,4251.88800969306,3164.02717014765,5996.0003327987,309.3601,686.265,231.22805,1181.805715,2634.95114,0,801.20598,39.10656,203.5042,0,1074.48794,1125.8228,307.29522,223.735855,0,0,0,0,0,0,0,0,0,0,0,9,0,13,2,4251.88800969306,7415.91517984071,13411.9155126394,13721.2756126394,14407.5406126394,14638.7686626394,15820.5743776394,18455.5255176394,22230.6840726394,31732.3235293061
90133,0,0,0,0,0,0,0,0,264.53553,48.7926,0,14.69985,506.73294,312.28497,2162.65645666667,224.68396,1389.908,902.81864,19.5998,0,0,52.14208,0,52.14208,0,0,29.52652,0,76.5528,52.14208,0,0,0,0,0,0,0,0,0,0,9,0,13,3,506.73294,819.01791,2981.67436666667,3206.35832666667,4596.26632666667,5499.08496666667,5518.68476666667,5518.68476666667,5781.19032666667,6109.21830666667
90134,0,0,0,0,0,0,0,0,0,0,0,0,1575.19,637.61126,74.0532,7.8954,85.277585,65.7019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,4,1575.19,2212.80126,2286.85446,2294.74986,2380.027445,2445.729345,2445.729345,2445.729345,2445.729345,2445.729345
90141,0,0,0,0,0,0,0,0,0,0,0,0,0,20743.0104456626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,1,20743.0104456626,20743.0104456626,20743.0104456626,20743.0104456626,20743.0104456626,20743.0104456626,20743.0104456626,20743.0104456626,20743.0104456626,20743.0104456626
90142,65.0568,0,0,0,75.41688,131.94016,180.0667,422.3197,0,128.88054,154.47244,1685.20579,281.4,14256.1560121362,10108.028240552,3685.23469883403,3874.08810631735,3164.02336490922,1209.090715,175.404856831931,479.1359,1267.3125,182.9887,224.17502,1310.56044,956.9571,65.1253,243.94826,0,11.75988,39.03408,0,0,0,0,0,0,0,0,0,9,0,14,2,14256.1560121362,24364.1842526882,28049.4189515222,31923.5070578396,35087.5304227488,36296.6211377488,36472.0259945807,36951.1618945807,41253.0231745807,44377.7821845807
90143,0,0,0,0,0,0,956.9571,26.03444,0,0,20.76432,0,437.82676,1490.79341546952,662.2321,3576.29803213103,65.0568,178.51059,0,26.03492,15.201675,17.5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,3,1490.79341546952,2153.02551546952,5729.32354760055,5794.38034760055,5972.89093760055,5972.89093760055,5998.92585760055,6014.12753260055,6031.71333260055,7473.29595260055
90144,0,0,0,0,0,0,0,52.12688,26.02272,0,52.12688,0,0,126.595833787288,299.645695469519,1204.3542,0,3.91996,0,26.02272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,4,126.595833787288,426.241529256806,1630.59572925681,1630.59572925681,1634.51568925681,1634.51568925681,1660.53840925681,1660.53840925681,1660.53840925681,1790.81488925681
90151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9685.07086803479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,1,9685.07086803479,9685.07086803479,9685.07086803479,9685.07086803479,9685.07086803479,9685.07086803479,9685.07086803479,9685.07086803479,9685.07086803479,9685.07086803479
90152,1277.8938,0,0,0,0,0,65.1776,1710.5943,577.595475,309.63648,750.55,2981.03784,2097.4926,1559.93786,2454.31836,3938.67731166667,1775.89968,1308.03532666667,336.514775,0,667.7926,1071.6335,148.72275,297.24027,1160.84704,0,79.1412,488.74116,105.020475,0,423.0212,19.7672,0,0,0,0,0,0,0,0,9,0,15,2,2454.31836,6392.99567166667,8168.89535166667,9476.93067833333,9813.44545333333,9813.44545333333,10481.2380533333,11552.8715533333,14275.3728483333,25605.2888033333
90153,0,0,0,0,0,0,0,0,82.40528,0,19.61208,0,7.83992,39.03408,446.03174,4777.8433427987,341.44668,188.13216,32.62322,0,0,0,0,0,0,9.92485,61.42412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,3,446.03174,5223.8750827987,5565.3217627987,5753.4539227987,5786.0771427987,5786.0771427987,5786.0771427987,5786.0771427987,5857.4261127987,6006.3174727987
90154,0,0,0,0,0,0,0,0,0,0,0,0,0,410.89636,101.4056,577.855705,0,271.0289,0,0,0,0,0,0,0,0,0,61.42412,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,4,101.4056,679.261305,679.261305,950.290205,950.290205,950.290205,950.290205,950.290205,1011.714325,1422.610685
90161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11034.2720151598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,1,11034.2720151598,11034.2720151598,11034.2720151598,11034.2720151598,11034.2720151598,11034.2720151598,11034.2720151598,11034.2720151598,11034.2720151598,11034.2720151598
90162,0,0,0,0,0,27.69872,0,392.981775,1160.8698,0,104.82048,333.6036,1914.327025,3844.32115,3789.5128,6416.74460712811,4113.34504301746,594.037076521225,906.039,192.10182,114.1757,65.0568,743.20562,672.51348,0,1787.24065,0,336.64234,955.1773,86.722,0,39.36744,0,9.8856,0,0,0,0,0,0,9,0,16,2,6416.74460712811,10530.0896501456,11124.1267266668,12030.1657266668,12222.2675466668,12336.4432466668,12401.5000466668,13144.7056666668,17032.2544766668,28600.3898266668
90163,0,0,0,0,0,0,0,0,0,43.3712,175.00542,0,0,0,1718.42,0,2673.149245,336.43977,420.0982,80.63176,6.58376666666667,32.6654,0,0,0,0,0,0,0,0,50.63012,0,0,0,0,0,0,0,0,0,9,0,16,3,0,2673.149245,3009.589015,3429.687215,3510.318975,3516.90274166667,3549.56814166667,3549.56814166667,3600.19826166667,5536.99488166667
90164,0,0,0,0,0,0,0,0,0,48.7926,7.8522,0,0,0,0,55.5735,19.96852,54.00004,70.6086178539471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,4,55.5735,75.54202,129.54206,200.150677853947,200.150677853947,200.150677853947,200.150677853947,200.150677853947,200.150677853947,256.795477853947
90171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8729.7744003358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,1,8729.7744003358,8729.7744003358,8729.7744003358,8729.7744003358,8729.7744003358,8729.7744003358,8729.7744003358,8729.7744003358,8729.7744003358,8729.7744003358
90172,65.0568,0,0,0,0,27.69872,490.4891,19.5998,302.8078,217.85694,2852.26326,120.54732,85.6437,671.1619,178.60836,3426.9149,750.52441728091,3237.73788099087,538.388144684903,1044.8025,1032.43007767164,34.6072,53.7766,175.39448,130.1439,34.6071999999999,2636.41942,797.06414,86.87832,71.855525,71.855525,0,0,0,0,0,0,0,0,0,9,0,17,2,750.52441728091,3988.26229827178,4526.65044295668,5571.45294295668,6603.88302062832,6638.49022062832,6692.26682062832,6867.66130062832,10696.4853306283,19155.1339306283
90173,26.02272,0,0,0,0,0,0,0,0,54.88908,0,0,0,251.4676,408.54892,3293.77473,1152.8686,436.39914,39.1996,32.69935,15.201675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,3,1152.8686,1589.26774,1628.46734,1661.16669,1676.368365,1676.368365,1676.368365,1676.368365,1676.368365,5711.071415
90174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53326666666667,2301.09365333333,211.4346,0,0,0,0,0,62.69874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,4,6.53326666666667,2307.62692,2519.06152,2519.06152,2519.06152,2519.06152,2519.06152,2519.06152,2581.76026,2581.76026
90181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10648.8289949424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,1,10648.8289949424,10648.8289949424,10648.8289949424,10648.8289949424,10648.8289949424,10648.8289949424,10648.8289949424,10648.8289949424,10648.8289949424,10648.8289949424
90182,0,0,0,0,130.7964,0,0,316.41712,252.111575,561.0728,347.23422,1953.3876,522.9824,1898.2746,15.8236,92.3661,247.51372,1285.61411086164,4606.22039,1547.13928333333,1095.52026666667,1289.98929091807,144.586060892815,566.4218,310.35936,1001.01244,833.143379999999,346.33162,427.10313,97.61312,195.368925,0,0,0,0,0,0,0,0,0,9,0,18,2,1285.61411086164,5891.83450086164,7438.97378419497,8534.49405086164,9824.48334177971,9969.06940267252,10535.4912026725,10845.8505626725,13746.4231776725,20084.4033126725
90183,0,0,0,0,0,0,0,0,0,0,0,14.69985,19.7385,0,43.4390666666666,0,0,864.62256,459.53183,281.964116521225,80.258475,0,19.7385,358.33435,0,24.01965,32.54355,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,3,864.62256,1324.15439,1606.11850652122,1686.37698152122,1686.37698152122,1706.11548152122,2064.44983152122,2064.44983152122,2121.01303152122,2198.89044818789
90184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.37133,99.174095,0,0,0,0,0,0,0,0,32.54355,0,0,0,0,0,0,0,0,0,0,0,9,0,18,4,0,279.37133,378.545425,378.545425,378.545425,378.545425,378.545425,378.545425,411.088975,411.088975
90191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5645.83512042298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,1,5645.83512042298,5645.83512042298,5645.83512042298,5645.83512042298,5645.83512042298,5645.83512042298,5645.83512042298,5645.83512042298,5645.83512042298,5645.83512042298
90192,0,0,0,0,0,19.7426,39.03408,87.82148,34.6072,52.07,0,2874.14304,781.1,2172.12234,155.2428,1561.3638,195.1704,857.53932,3659.44742821557,2297.69944121861,26.6434666666666,1883.94294,722.70038,65.0568,39.1998,647.6134,39.03408,1829.28408,41.71422,39.2391,379.65,0,0,0,0,0,0,0,0,0,9,0,19,2,3659.44742821557,5957.14686943417,5983.79033610084,7867.73327610084,8590.43365610084,8655.49045610084,8694.69025610084,9342.30365610084,11671.2251361008,20501.1821961008
90193,0,0,0,0,0,0,0,0,202.991925,154.88805,0,0,0,0,0,0,0,0,33.86264,481.430805,27.285,0,39.8386405144819,0,0,24.01965,39.15804,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,3,33.86264,515.293445,542.578445,542.578445,582.417085514482,582.417085514482,582.417085514482,606.436735514482,645.594775514482,1003.47475051448
90194,0,0,0,0,0,0,0,0,135.32795,0,0,0,0,0,0,0,0,0,25.7229,0,398.0544,0,80.63176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,4,25.7229,25.7229,423.7773,423.7773,504.40906,504.40906,504.40906,504.40906,504.40906,639.73701
90201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8089.26346267316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,1,8089.26346267316,8089.26346267316,8089.26346267316,8089.26346267316,8089.26346267316,8089.26346267316,8089.26346267316,8089.26346267316,8089.26346267316,8089.26346267316
90202,0,0,0,0,0,0,2486.2888,270.6559,84.9034,1337.4767,65.2647,19.5998,0,1031.07532,58.340475,115.646353333333,0,96.94718,170.03648,1423.98780833333,6083.20640962308,1294.91696,1320.91156666667,39.37312,129.61902,1299.18525,253.4894,171.1385,279.0248,103.68578,60.7629,15.2949,0,0,0,0,0,0,0,0,9,0,20,2,1423.98780833333,7507.19421795642,8802.11117795642,10123.0227446231,10162.3958646231,10292.0148846231,11591.2001346231,11844.6895346231,12474.5964146231,18210.8315229564
90203,0,0,0,0,0,0,0,0,202.991925,7.9118,0,1522.46784,39.30594,0,533.5242,0,34.6227,41.534925,290.80965,409.251786666667,143.495261666667,26.02272,13.0797,0,0,0,0,1522.46784,103.5793,0,0,0,0,0,0,0,0,0,0,0,9,0,20,3,409.251786666667,552.747048333334,578.769768333334,591.849468333334,591.849468333334,591.849468333334,591.849468333334,591.849468333334,2217.89660833333,4891.06558833333
90204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.03492,0,0,0,6.5805,53.0401,77.444025,80.63176,0,125.39748,0,39.15804,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,4,6.5805,59.6206,137.064625,217.696385,217.696385,343.093865,343.093865,382.251905,382.251905,408.286825
90211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7338.40745636405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,21,1,7338.40745636405,7338.40745636405,7338.40745636405,7338.40745636405,7338.40745636405,7338.40745636405,7338.40745636405,7338.40745636405,7338.40745636405,7338.40745636405
90212,0,0,0,34.32544,0,0,583.23768,1587.4273,379.1834,52.07,145.24674,70.5552000000001,0,1230.1957,0,72.08842,48.869175,0,60.34432,255.037365,7669.28736666666,3340.39581333333,771.140664520821,412.50402,19.5998,2414.16202,1087.0164,6101.017285,383.16723,32.3166,0,0,0,0,0,0,0,0,0,0,9,0,21,2,7669.28736666666,11009.68318,11780.8238445208,12193.3278645208,12212.9276645208,14627.0896845208,15714.1060845208,21815.1233695208,22230.6071995208,26749.1879395208
