MAZ,TAZ
8834,1038
8835,3458
8836,129
8837,579
8838,1809
8839,3866
8840,2645
8841,41
8842,3062
8843,4237
8844,4193
8845,1751
8846,3075
8847,25
8848,3330
8849,3439
8850,3360
8851,4098
8852,1202
8853,2113
8854,3144
8855,3105
8856,3364
8857,2594
8858,73
8859,4349
8860,1465
8861,1601
8862,3832
8863,21
8864,4068
8865,3535
8866,2443
8867,4065
8868,3910
8869,4140
8870,3728
8871,3953
8872,1447
8873,452
8874,3299
8875,1129
8876,1163
8877,1562
8878,4007
8879,4326
8880,2482
8881,1574
8882,4014
8883,2635
8884,2465
8885,557
8886,1149
8887,3613
8888,3757
8889,435
8890,4173
8891,2724
8892,3467
8893,3880
8894,3138
8895,4028
8896,3118
8897,2404
8898,4311
8899,4211
8900,3769
8901,4471
8902,1911
8903,3372
8904,2766
8905,2694
8906,3001
8907,3700
8908,3180
8909,1594
8910,3926
8911,2737
8912,3566
8913,3558
8914,2871
8915,1628
8916,3233
8917,4343
8918,3864
8919,2234
8920,3798
8921,2614
8922,1031
8923,1547
8924,1803
8925,14
8926,14
8927,3928
8928,1539
8929,4287
8930,1642
8931,2585
8932,400
8933,3552
8934,2893
8935,4559
8936,4059
8937,3296
8938,4175
8939,4107
8940,3988
8941,2026
8942,1362
8943,4084
8944,4222
8945,2214
8946,1467
8947,3809
8948,3443
8949,3459
8950,2331
8951,2504
8952,742
8953,2885
8954,1202
8955,4339
8956,880
8957,686
8958,2958
8959,1119
8960,4468
8961,3270
8962,3146
8963,4321
8964,3067
8965,2761
8966,4449
8967,2722
8968,23
8969,157
8970,3494
8971,2713
8972,2393
8973,1441
8974,596
8975,2207
8976,2068
8977,1049
8978,3421
8979,17
8980,1720
8981,4563
8982,2609
8983,3874
8984,3859
8985,1439
8986,3536
8987,3828
8988,1198
8989,2215
8990,3818
8991,3570
8992,3621
8993,3999
8994,4156
8995,3117
8996,3054
8997,3712
8998,3278
8999,4093
9000,4294
9001,2342
9002,2341
9003,4034
9004,3528
9005,1282
9006,367
9007,2762
9008,3975
9009,1844
9010,3691
9011,4283
9012,35
9013,4219
9014,810
9015,3411
9016,3059
9017,3011
9018,4598
9019,4113
9020,3940
9021,2904
9022,2788
9023,4227
9024,3591
9025,3084
9026,2231
9027,1137
9028,2757
9029,2665
9030,3707
9031,101
9032,3582
9033,3632
9034,3342
9035,1238
9036,2871
9037,794
9038,3330
9039,1493
9040,2323
9041,612
9042,598
9043,598
9044,546
9045,469
9046,356
9047,69
9048,69
9049,2384
9050,2889
9051,4559
9052,4242
9053,4479
9054,4545
9055,4562
9056,4599
9057,4608
9058,3949
9059,4306
9060,4320
9061,2000
9062,1721
9063,1716
9064,1586
9065,1586
9066,1586
9067,1660
9068,2095
9069,2042
9070,2482
9071,2482
9072,2515
9073,2516
9074,2466
9075,2414
9076,2452
9077,2293
9078,2402
9079,2086
9080,1294
9081,1160
9082,1892
9083,2014
9084,2014
9085,1583
9086,2605
9087,2337
9088,2448
9089,2317
9090,2164
9091,2176
9092,2176
9093,1387
9094,1349
9095,1760
9096,1433
9097,1361
9098,486
9099,702
9100,699
9101,699
9102,789
9103,789
9104,892
9105,849
9106,1012
9107,872
9108,665
9109,1146
9110,1146
9111,1278
9112,82
9113,2306
9114,1118
9115,443
9116,2306
9117,1153
9118,1118
9119,4352
9120,4352
9121,4352
9122,4402
9123,4402
9124,4373
9125,4373
9126,4359
9127,4325
9128,4359
9129,4207
9130,4400
9131,4400
9132,4400
9133,4355
9134,4298
9135,4298
9136,4288
9137,4288
9138,4172
9139,4172
9140,4210
9141,4172
9142,4239
9143,4239
9144,4239
9145,4210
9146,4221
9147,4221
9148,4175
9149,4175
9150,4137
9151,4090
9152,4090
9153,4038
9154,4038
9155,4038
9156,3985
9157,4111
9158,71
9159,71
9160,1487
9161,1493
9162,1751
9163,2124
9164,1751
9165,1751
9166,2124
9167,2124
9168,2306
9169,2306
9170,2306
9171,2306
9172,2306
9173,2306
9174,2378
9175,2298
9176,2411
9177,2323
9178,2518
9179,2804
9180,2804
9181,3166
9182,3166
9183,2889
9184,2569
9185,2499
9186,3089
9187,3089
9188,3073
9189,2884
9190,2884
9191,2884
9192,2884
9193,2853
9194,2732
9195,2732
9196,2732
9197,2732
9198,2775
9199,2775
9200,3170
9201,3157
9202,3277
9203,3626
9204,3543
9205,3458
9206,3458
9207,3458
9208,3458
9209,3622
9210,3622
9211,3626
9212,3626
9213,3372
9214,2948
9215,2948
9216,2341
9217,2300
9218,2471
9219,2519
9220,2519
9221,2519
9222,2519
9223,2517
9224,2517
9225,2517
9226,2564
9227,2581
9228,2581
9229,2575
9230,2575
9231,2499
9232,2499
9233,2499
9234,2569
9235,2569
9236,2569
9237,2569
9238,2638
9239,2638
9240,2638
9241,2638
9242,2725
9243,2725
9244,2697
9245,2885
9246,2885
9247,3011
9248,2855
9249,2855
9250,3011
9251,3166
9252,3166
9253,3166
9254,3166
9255,3199
9256,3241
9257,3241
9258,3305
9259,3375
9260,3568
9261,3559
9262,3559
9263,3491
9264,3401
9265,3401
9266,3392
9267,3561
9268,3561
9269,3561
9270,3561
9271,3561
9272,3561
9273,3491
9274,3644
9275,3518
9276,3518
9277,3559
9278,3641
9279,3742
9280,3641
9281,3684
9282,3684
9283,3742
9284,3732
9285,3658
9286,3658
9287,3658
9288,3658
9289,3658
9290,3636
9291,3658
9292,3782
9293,3782
9294,3699
9295,3699
9296,3837
9297,3782
9298,3860
9299,3909
9300,3909
9301,3837
9302,3851
9303,3837
9304,3782
9305,3782
9306,3782
9307,3851
9308,3924
9309,3851
9310,3924
9311,3924
9312,3924
9313,4037
9314,3978
9315,3966
9316,3978
9317,4029
9318,3978
9319,3978
9320,4029
9321,4029
9322,4037
9323,4037
9324,4037
9325,4037
9326,4116
9327,4037
9328,4116
9329,4116
9330,4116
9331,4043
9332,4078
9333,4078
9334,4078
9335,4078
9336,4029
9337,4117
9338,4117
9339,4120
9340,4120
9341,4120
9342,4120
9343,4120
9344,4184
9345,4184
9346,4184
9347,4184
9348,4184
9349,4184
9350,4184
9351,4248
9352,4248
9353,4248
9354,4322
9355,4249
9356,4249
9357,4249
9358,4186
9359,4187
9360,4187
9361,4187
9362,4062
9363,4062
9364,4188
9365,4251
9366,4250
9367,4250
9368,4250
9369,4249
9370,4249
9371,4249
9372,4300
9373,4301
9374,4341
9375,4393
9376,4393
9377,4427
9378,4427
9379,4463
9380,4327
9381,4327
9382,4388
9383,4406
9384,4435
9385,4432
9386,4432
9387,4435
9388,4435
9389,4471
9390,4471
9391,4512
9392,4512
9393,4512
9394,4512
9395,4512
9396,4512
9397,4514
9398,4514
9399,4514
9400,4514
9401,4549
9402,4582
9403,4551
9404,4549
9405,4549
9406,4549
9407,4549
9408,4549
9409,4549
9410,4551
9411,4551
9412,4578
9413,4578
9414,4578
9415,4578
9416,4578
9417,4578
9418,4578
9419,4551
9420,4551
9421,4579
9422,4582
9423,4611
9424,4611
9425,4613
9426,4656
9427,4613
9428,4579
9429,4579
9430,4613
9431,4611
9432,4656
9433,4656
9434,4656
9435,4656
9436,4656
9437,4656
9438,4656
9439,4656
9440,4513
9441,4513
9442,4513
9443,3978
9444,3909
9445,3909
9446,3721
9447,3721
9448,3882
9449,3914
9450,3800
9451,3800
9452,3800
9453,3666
9454,3800
9455,3800
9456,3970
9457,4010
9458,3873
9459,3959
9460,3959
9461,3959
9462,3959
9463,3873
9464,3873
9465,3947
9466,4162
9467,4302
9468,4302
9469,4303
9470,4302
9471,4097
9472,3117
9473,3117
9474,3117
9475,3117
9476,367
9477,3568
9478,3558
9479,3507
9480,3859
9481,3753
9482,3666
9483,3756
9484,3753
9485,3753
9486,3666
9487,3674
9488,3756
9489,3756
9490,3756
9491,3756
9492,3773
9493,3773
9494,3773
9495,3773
9496,3773
9497,3773
9498,4031
9499,4031
9500,3976
9501,4031
9502,4031
9503,4031
9504,4031
9505,4031
9506,4031
9507,4031
9508,4031
9509,4031
9510,3900
9511,3900
9512,3947
9513,4031
9514,4071
9515,4031
9516,4031
9517,4031
9518,4071
9519,4108
9520,4071
9521,4071
9522,4071
9523,4031
9524,3934
9525,4031
9526,3786
9527,3786
9528,3786
9529,3786
9530,3734
9531,3734
9532,3695
9533,3734
9534,3702
9535,3841
9536,3841
9537,3946
9538,3932
9539,3932
9540,3932
9541,3812
9542,3812
9543,3812
9544,3812
9545,3812
9546,4013
9547,4013
9548,4060
9549,4013
9550,4060
9551,4113
9552,4178
9553,4178
9554,4113
9555,4113
9556,4178
9557,4215
9558,4053
9559,4053
9560,4053
9561,4121
9562,4053
9563,3372
9564,3342
9565,3342
9566,3261
9567,3261
9568,3261
9569,3083
9570,3083
9571,3270
9572,3500
9573,3440
9574,3467
9575,3428
9576,3471
9577,3471
9578,3471
9579,3567
9580,3519
9581,3519
9582,3631
9583,3631
9584,3631
9585,3631
9586,4568
9587,4466
9588,4412
9589,4412
9590,4456
9591,4456
9592,4412
9593,4412
9594,4354
9595,4354
9596,4478
9597,4478
9598,4513
9599,4303
9600,4354
9601,4354
9602,4119
9603,4234
9604,4119
9605,4031
9606,4119
9607,4119
9608,4181
9609,4181
9610,4181
9611,4181
9612,4181
9613,4181
9614,4181
9615,4181
9616,4181
9617,4181
9618,4181
9619,4181
9620,4181
9621,4181
9622,4234
9623,4234
9624,4234
9625,4234
9626,4234
9627,4234
9628,4097
9629,4030
9630,4031
9631,4127
9632,4478
9633,4354
9634,4579
9635,4579
9636,4597
9637,4597
9638,4597
9639,4597
9640,4701
9641,4260
9642,4260
9643,4260
9644,4297
9645,4297
9646,4260
9647,4297
9648,4297
9649,4297
9650,4297
9651,4297
9652,4297
9653,4297
9654,4297
9655,4297
9656,4297
9657,4297
9658,4297
9659,4297
9660,4297
9661,4297
9662,4297
9663,4297
9664,4297
9665,4297
9666,4297
9667,4297
9668,4331
9669,4352
9670,4234
9671,4352
9672,4297
9673,4424
9674,4352
9675,4424
9676,4379
9677,4379
9678,4558
9679,4558
9680,4558
9681,4450
9682,4558
9683,4450
9684,4558
9685,4460
9686,4558
9687,3934
9688,3857
9689,4450
9690,4450
9691,4417
9692,4437
9693,4437
9694,4426
9695,4426
9696,4370
9697,4370
9698,4304
9699,4304
9700,4304
9701,4304
9702,4321
9703,4321
9704,4321
9705,4345
9706,4291
9707,4345
9708,4345
9709,4345
9710,4291
9711,4360
9712,4360
9713,4246
9714,4246
9715,4246
9716,4246
9717,4246
9718,4291
9719,4283
9720,4283
9721,4260
9722,4260
9723,4260
9724,4260
9725,4176
9726,4176
9727,4176
9728,4174
9729,4173
9730,4070
9731,4070
9732,4070
9733,4070
9734,3976
9735,3976
9736,3812
9737,3815
9738,3815
9739,3670
9740,3670
9741,3745
9742,3624
9743,3624
9744,3624
9745,3542
9746,3319
9747,3607
9748,3607
9749,3607
9750,3319
9751,3319
9752,3528
9753,3319
9754,3346
9755,3346
9756,3452
9757,3452
9758,3637
9759,3607
9760,3623
9761,3205
9762,3205
9763,3239
9764,3250
9765,3319
9766,3192
9767,3117
9768,3074
9769,3074
9770,2950
9771,3181
9772,3181
9773,3235
9774,3740
9775,3740
9776,3974
9777,3832
9778,3902
9779,4173
9780,4045
9781,4004
9782,4020
9783,3967
9784,3981
9785,3894
9786,3747
9787,3632
9788,3632
9789,3546
9790,3546
9791,3318
9792,3318
9793,3318
9794,3318
9795,2851
9796,2851
9797,3001
9798,2978
9799,3511
9800,3511
9801,3511
9802,3511
9803,3511
9804,3394
9805,3400
9806,3394
9807,3499
9808,3283
9809,3219
9810,3294
9811,3528
9812,3528
9813,3117
9814,2883
9815,2883
9816,3091
9817,3060
9818,2947
9819,3151
9820,3125
9821,3125
9822,3054
9823,3054
9824,3204
9825,3279
9826,3526
9827,3363
9828,3265
9829,3265
9830,3265
9831,3055
9832,2877
9833,2828
9834,2806
9835,3059
9836,3099
9837,3288
9838,3288
9839,3194
9840,3160
9841,3062
9842,3278
9843,3406
9844,3406
9845,3698
9846,3522
9847,3522
9848,3278
9849,3402
9850,3278
9851,3406
9852,2965
9853,2965
9854,2965
9855,2965
9856,2965
9857,2965
9858,2927
9859,3494
9860,3591
9861,3591
9862,3775
9863,3775
9864,3526
9865,3730
9866,3741
9867,3698
9868,3698
9869,3698
9870,3698
9871,3698
9872,3824
9873,3741
9874,3876
9875,3824
9876,3824
9877,3876
9878,3876
9879,3824
9880,3824
9881,3987
9882,3985
9883,3822
9884,3819
9885,3819
9886,3765
9887,3939
9888,3939
9889,3939
9890,3992
9891,3950
9892,3950
9893,3992
9894,3950
9895,3942
9896,3862
9897,3962
9898,54
9899,54
9900,62
9901,75
9902,68
9903,65
9904,65
9905,323
9906,65
9907,686
9908,818
9909,17
9910,17
9911,17
9912,71
9913,71
9914,71
9915,17
9916,4087
9917,4087
9918,4087
9919,3915
9920,3915
9921,3915
9922,3915
9923,3915
9924,3875
9925,3875
9926,3875
9927,4149
9928,4159
9929,4295
9930,4149
9931,4136
9932,4149
9933,1104
9934,1104
9935,1331
9936,1288
9937,3775
9938,3526
9939,3402
9940,3608
9941,3608
9942,3608
9943,3608
9944,3608
9945,3608
9946,3992
9947,3876
9948,3992
9949,3876
9950,3987
9951,3987
9952,3942
9953,3962
9954,3949
9955,2690
9956,2690
9957,2737
9958,2737
9959,2816
9960,2835
9961,2835
9962,3160
9963,3232
9964,3232
9965,3160
9966,3160
9967,3229
9968,3232
9969,3154
9970,3154
9971,3153
9972,3374
9973,3374
9974,3486
9975,3486
9976,3486
9977,3486
9978,3399
9979,3314
9980,3314
9981,3314
9982,3314
9983,3314
9984,3314
9985,3314
9986,3341
9987,2915
9988,2923
9989,2984
9990,3050
9991,2984
9992,2994
9993,3050
9994,3050
9995,3096
9996,3050
9997,3130
9998,3130
9999,3153
10000,3035
10001,2981
10002,3026
10003,3035
10004,3035
10005,3135
10006,3066
10007,3226
10008,3066
10009,3101
10010,3226
10011,2860
10012,2871
10013,2871
10014,2871
10015,2871
10016,2880
10017,2880
10018,2871
10019,2871
10020,2880
10021,2871
10022,4730
10023,4701
10024,2760
10025,2760
10026,2523
10027,2809
10028,2756
10029,2781
10030,2709
10031,2717
10032,2687
10033,2687
10034,2523
10035,2706
10036,2598
10037,2736
10038,2712
10039,2779
10040,2795
10041,2795
10042,2800
10043,2800
10044,2828
10045,2722
10046,2722
10047,2722
10048,2916
10049,2916
10050,2916
10051,3060
10052,3819
10053,717
10054,747
10055,818
10056,851
10057,807
10058,807
10059,807
10060,928
10061,928
10062,1069
10063,963
10064,963
10065,1027
10066,1027
10067,1074
10068,1074
10069,1005
10070,852
10071,879
10072,844
10073,2387
10074,2302
10075,2302
10076,3997
10077,4136
10078,3997
10079,664
10080,664
10081,743
10082,558
10083,771
10084,772
10085,640
10086,640
10087,640
10088,1025
10089,1025
10090,4301
10091,4251
10092,3966
10093,4005
10094,3914
10095,3914
10096,4062
10097,4062
10098,4122
10099,4122
10100,4188
10101,4188
10102,4188
10103,4251
10104,4342
10105,4302
10106,3860
10107,4568
10108,4558
10109,4568
10110,4568
10111,4568
10112,4568
10113,4558
10114,4558
10115,4558
10116,4701
10117,4701
10118,4786
10119,4757
10120,4786
10121,323
10122,2416
10123,2416
10124,2430
10125,2612
10126,2990
10127,2990
10128,2776
10129,2776
10130,2776
10131,3920
10132,3920
10133,3920
10134,3609
10135,3566
10136,3566
10137,3444
10138,3444
10139,3411
10140,3411
10141,3411
10142,3548
10143,3281
10144,3223
10145,3223
10146,3223
10147,2844
10148,2917
10149,2844
10150,2917
10151,2844
10152,3048
10153,3048
10154,3048
10155,3027
10156,3027
10157,3008
10158,3183
10159,3108
10160,3108
10161,3108
10162,3189
10163,3189
10164,3189
10165,3268
10166,3268
10167,3338
10168,3338
10169,3519
10170,3431
10171,3344
10172,3270
10173,3431
10174,3431
10175,3548
10176,2774
10177,2952
10178,2952
10179,2952
10180,3082
10181,2956
10182,2931
10183,3325
10184,3346
10185,3020
10186,3164
10187,3318
10188,3407
10189,3528
10190,3528
10191,3642
10192,3637
10193,3637
10194,3695
10195,3695
10196,3695
10197,3900
10198,4071
10199,4352
10200,4053
10201,3745
10202,4247
10203,4426
10204,4438
10205,4402
10206,4402
10207,3654
10208,1848
10209,3546
10210,3747
10211,3073
10212,3073
10213,3073
10214,1667
10215,1700
10216,1620
10217,1751
10218,3157
10219,2938
10220,3699
10221,3392
10222,3644
10223,2732
10224,2610
10225,2853
10226,2732
10227,2732
10228,3065
10229,3223
10230,3460
10231,3958
10232,3723
10233,3750
10234,3723
10235,3633
10236,3598
10237,3598
10238,3598
10239,3625
10240,3722
10241,3598
10242,3460
10243,3460
10244,3369
10245,3369
10246,3625
10247,3495
10248,3492
10249,3411
10250,3411
10251,3237
10252,3237
10253,3237
10254,3273
10255,3237
10256,3188
10257,3286
10258,3286
10259,3441
10260,3475
10261,3441
10262,3492
10263,3495
10264,3502
10265,3492
10266,3492
10267,3492
10268,3377
10269,3441
10270,3202
10271,2976
10272,3171
10273,3171
10274,3263
10275,3263
10276,3320
10277,3152
10278,3152
10279,3273
10280,3273
10281,3118
10282,3118
10283,3118
10284,3100
10285,3560
10286,3456
10287,2992
10288,2992
10289,3833
10290,3833
10291,2863
10292,3040
10293,3040
10294,3040
10295,2179
10296,3118
10297,3118
10298,3118
10299,3118
10300,3118
10301,2946
10302,2930
10303,2986
10304,2707
10305,2930
10306,3075
10307,3188
10308,3131
10309,3051
10310,3051
10311,2951
10312,2951
10313,2842
10314,2837
10315,2837
10316,2785
10317,2674
10318,2674
10319,2842
10320,2976
10321,2976
10322,2910
10323,2910
10324,2910
10325,2910
10326,557
10327,818
10328,818
10329,851
10330,818
10331,818
10332,818
10333,818
10334,818
10335,583
10336,612
10337,612
10338,636
10339,670
10340,636
10341,638
10342,895
10343,1010
10344,969
10345,969
10346,969
10347,1025
10348,1025
10349,1221
10350,1119
10351,1025
10352,1136
10353,1076
10354,828
10355,657
10356,439
10357,3513
10358,3513
10359,3523
10360,3513
10361,3416
10362,3416
10363,3416
10364,3360
10365,3360
10366,3257
10367,3165
10368,3257
10369,3345
10370,3410
10371,3410
10372,3410
10373,3360
10374,2635
10375,2686
10376,2601
10377,2601
10378,2541
10379,2541
10380,2637
10381,2762
10382,3049
10383,2979
10384,3632
10385,4020
10386,4090
10387,4003
10388,3402
10389,3446
10390,2864
10391,3876
10392,3876
10393,4221
10394,4221
10395,4221
10396,4676
10397,4559
10398,4526
10399,4545
10400,4545
10401,4545
10402,4479
10403,4562
10404,4562
10405,4353
10406,3999
10407,3999
10408,3999
10409,4065
10410,4065
10411,4065
10412,4065
10413,4065
10414,3999
10415,3957
10416,3988
10417,3953
10418,4098
10419,4098
10420,4098
10421,4098
10422,4139
10423,4018
10424,3980
10425,3927
10426,3938
10427,3938
10428,3938
10429,3952
10430,3952
10431,3877
10432,4086
10433,4086
10434,4086
10435,4086
10436,4007
10437,4018
10438,4018
10439,4018
10440,4018
10441,3980
10442,3980
10443,4007
10444,3980
10445,4007
10446,3621
10447,3621
10448,3757
10449,3808
10450,3757
10451,3662
10452,3757
10453,3706
10454,3706
10455,3586
10456,3586
10457,3655
10458,3655
10459,4242
10460,4242
10461,4242
10462,3570
10463,3570
10464,3570
10465,3570
10466,3570
10467,3570
10468,3663
10469,3788
10470,3708
10471,3651
10472,3516
10473,3516
10474,3516
10475,3563
10476,3563
10477,3573
10478,3563
10479,3573
10480,3638
10481,3638
10482,3574
10483,3574
10484,3574
10485,3650
10486,3650
10487,3635
10488,3635
10489,3707
10490,3790
10491,3707
10492,2260
10493,2265
10494,2208
10495,2208
10496,2203
10497,2155
10498,2029
10499,3002
10500,2271
10501,2416
10502,2430
10503,2616
10504,2616
10505,2765
10506,2765
10507,640
10508,772
10509,640
10510,640
10511,640
10512,660
10513,872
10514,1012
10515,872
10516,872
10517,1012
10518,1012
10519,1012
10520,772
10521,771
10522,664
10523,840
10524,862
10525,1048
10526,1031
10527,517
10528,517
10529,517
10530,522
10531,522
10532,476
10533,482
10534,476
10535,476
10536,533
10537,541
10538,541
10539,541
10540,533
10541,518
10542,518
10543,499
10544,533
10545,533
10546,499
10547,533
10548,533
10549,499
10550,476
10551,813
10552,927
10553,2482
10554,2516
10555,2516
10556,2449
10557,2466
10558,2466
10559,2186
10560,2262
10561,2067
10562,2064
10563,2064
10564,3915
10565,3915
10566,4149
10567,4295
10568,4295
10569,4295
10570,3955
10571,3997
10572,3997
10573,3997
10574,3997
10575,3889
10576,3997
10577,3889
10578,3997
10579,3997
10580,3889
10581,3845
10582,3760
10583,3845
10584,4136
10585,4084
10586,4084
10587,3928
10588,3928
10589,3514
10590,3512
10591,3915
10592,2383
10593,2383
10594,2467
10595,2333
10596,2467
10597,2333
10598,2333
10599,2102
10600,2137
10601,2225
10602,2242
10603,2290
10604,2357
10605,2370
10606,2397
10607,2357
10608,2354
10609,2291
10610,2486
10611,2454
10612,2444
10613,2444
10614,2444
10615,2483
10616,948
10617,764
10618,2992
10619,3361
10620,3766
10621,3766
10622,3915
10623,3915
10624,3664
10625,3212
10626,612
10627,2150
10628,2165
10629,1630
10630,1651
10631,1638
10632,1638
10633,1642
10634,1800
10635,1798
10636,1950
10637,1950
10638,1853
10639,1806
10640,1619
10641,1613
10642,1581
10643,1639
10644,1639
10645,1641
10646,1599
10647,1639
10648,1680
10649,1734
10650,1908
10651,2030
10652,2112
10653,1996
10654,1996
10655,2178
10656,2278
10657,1721
10658,1721
10659,1721
10660,1721
10661,1665
10662,1716
10663,1665
10664,1764
10665,1716
10666,1737
10667,1737
10668,1745
10669,1745
10670,1745
10671,1765
10672,1765
10673,1879
10674,1879
10675,1866
10676,1866
10677,1987
10678,1987
10679,1987
10680,1607
10681,1626
10682,1625
10683,1625
10684,1625
10685,1625
10686,2612
10687,2547
10688,2547
10689,2513
10690,2432
10691,2410
10692,2410
10693,2410
10694,2513
10695,2477
10696,2477
10697,2477
10698,2509
10699,2509
10700,2600
10701,2120
10702,2105
10703,2105
10704,2105
10705,2165
10706,2165
10707,2215
10708,2215
10709,2215
10710,2263
10711,2262
10712,2263
10713,2263
10714,2263
10715,2262
10716,2265
10717,2351
10718,2349
10719,2389
10720,2391
10721,2482
10722,2482
10723,2326
10724,2271
10725,2000
10726,1738
10727,1154
10728,1908
10729,1908
10730,2086
10731,1154
10732,2205
10733,2253
10734,2130
10735,2254
10736,2413
10737,2404
10738,2413
10739,2457
10740,2457
10741,2457
10742,2149
10743,2193
10744,2372
10745,2213
10746,2497
10747,2501
10748,2533
10749,2533
10750,2501
10751,2497
10752,2557
10753,2639
10754,2622
10755,2639
10756,2622
10757,2622
10758,2583
10759,2620
10760,2620
10761,2620
10762,2620
10763,2534
10764,2622
10765,2655
10766,2552
10767,2552
10768,2607
10769,2502
10770,2563
10771,2563
10772,2502
10773,2442
10774,2465
10775,2504
10776,2465
10777,2633
10778,2627
10779,2627
10780,2627
10781,2627
10782,2627
10783,2572
10784,2641
10785,2713
10786,2726
10787,2726
10788,2726
10789,2701
10790,2701
10791,2723
10792,2723
10793,2723
10794,2723
10795,2724
10796,2724
10797,2802
10798,2735
10799,2665
10800,2694
10801,2711
10802,2711
10803,2711
10804,2664
10805,2655
10806,2655
10807,2704
10808,2684
10809,2705
10810,2700
10811,2738
10812,2759
10813,2759
10814,2820
10815,2872
10816,2718
10817,2777
10818,2794
10819,2807
10820,2821
10821,2802
10822,2875
10823,2935
10824,2915
10825,3062
10826,3246
10827,3229
10828,3232
10829,2945
10830,2945
10831,2918
10832,2918
10833,2918
10834,1433
10835,16
10836,16
10837,42
10838,381
10839,381
10840,357
10841,347
10842,357
10843,385
10844,385
10845,377
10846,401
10847,401
10848,386
10849,459
10850,459
10851,459
10852,470
10853,510
10854,357
10855,357
10856,357
10857,356
10858,3453
10859,1274
10860,1274
10861,1274
10862,4084
10863,4084
10864,3919
10865,3928
10866,3928
10867,3833
10868,3928
10869,3928
10870,3928
10871,1405
10872,1490
10873,1415
10874,1415
10875,1361
10876,1423
10877,1423
10878,1423
10879,1423
10880,1423
10881,1423
10882,1423
10883,2526
10884,2526
10885,2526
10886,2526
10887,1415
10888,2946
10889,2755
10890,2755
10891,2755
10892,2930
10893,2703
10894,2703
10895,2703
10896,2626
10897,2626
10898,2626
10899,2560
10900,2560
10901,2544
10902,1756
10903,1840
10904,1889
10905,1993
10906,1373
10907,1368
10908,1368
10909,1368
10910,1368
10911,1266
10912,1266
10913,1363
10914,1319
10915,1319
10916,1354
10917,1319
10918,1308
10919,1308
10920,1447
10921,1370
10922,1442
