mgra,taz,lightTruckTripsProds,lightTruckTripsAttrs,medTruckTripsProds,medTruckTripsAttrs,heavyTruckTripsProds,heavyTruckTripsAttrs,CommercialVehicleTripsProds,CommercialVehicleTripsAttrs,ExternalInternalTripsProds,ExternalInternalTripsAttrs,ExternalExternalTripsProds,ExternalExternalTripsAttrs
15757,33,0.20581289,0.21296266,0.16577099,0.18196155,0.53961754,0.43079236,0.30551463,0.30551463,0.42781898,0.42781898,0.05882353,0.05882353
15763,33,0,0,0,0,0,0,0,0,0,0,0.05882353,0.05882353
15768,33,0.031290054,0.030971365,0.031605866,0.030937117,0.01399393,0.020132098,0.019316152,0.019316152,0,0,0.05882353,0.05882353
15769,33,0.004813855,0.004764825,0.00486244,0.004759556,0.002152912,0.003097246,0.002971716,0.002971716,0,0,0.05882353,0.05882353
15770,33,0.040957503,0.040540349,0.045687731,0.044721026,0.021468148,0.027898606,0.044344567,0.044344567,0.045033578,0.045033578,0.05882353,0.05882353
15773,33,0.052952401,0.05241308,0.053486846,0.052355118,0.023682037,0.034069702,0.032688871,0.032688871,0,0,0.05882353,0.05882353
15775,33,0.032553125,0.032221571,0.039356958,0.038524207,0.019284748,0.023264436,0.048686557,0.048686557,0.067550369,0.067550369,0.05882353,0.05882353
15776,33,0.23901287,0.23751754,0.23244138,0.22898401,0.18215954,0.19731584,0.18561636,0.18561636,0.14436197,0.14436197,0.05882353,0.05882353
15777,33,0.033696983,0.033353776,0.034037083,0.033316895,0.015070387,0.02168072,0.02080201,0.02080201,0,0,0.05882353,0.05882353
15778,33,0.021662345,0.021441713,0.021880982,0.021418003,0.009688106,0.013937606,0.01337272,0.01337272,0,0,0.05882353,0.05882353
15782,33,0.021662345,0.021441713,0.021880982,0.021418003,0.009688106,0.013937606,0.01337272,0.01337272,0,0,0.05882353,0.05882353
15784,33,0.092686571,0.091742553,0.095780477,0.093753859,0.043027759,0.060407985,0.065255158,0.065255158,0.022516789,0.022516789,0.05882353,0.05882353
15786,33,0.072247557,0.071511716,0.077293597,0.075658143,0.035462078,0.048030704,0.063660719,0.063660719,0.045033578,0.045033578,0.05882353,0.05882353
15790,33,0.050585207,0.050069995,0.055412617,0.054240145,0.025773974,0.034093097,0.050287995,0.050287995,0.045033578,0.045033578,0.05882353,0.05882353
15791,33,0.048138548,0.047648251,0.048624404,0.047595561,0.021529125,0.030972457,0.029717157,0.029717157,0,0,0.05882353,0.05882353
15792,33,0.047113895,0.046634041,0.067015246,0.065597273,0.03524866,0.037272226,0.10142094,0.10142094,0.2026511,0.2026511,0.05882353,0.05882353
15793,33,0.004813855,0.004764825,0.00486244,0.004759556,0.002152912,0.003097246,0.002971716,0.002971716,0,0,0.05882353,0.05882353
15551,34,0.01017517,0.010005585,0.010514609,0.010138484,0.003337053,0.005250096,0.005945775,0.005945775,0,0,0.1,0.1
15552,34,0.031443436,0.030919382,0.04027139,0.038830817,0.014381803,0.018408382,0.054365247,0.054365247,0.066897884,0.066897884,0.1,0.1
15553,34,0.36192614,0.36883774,0.32542092,0.34188923,0.60540831,0.54159081,0.39757872,0.39757872,0.53408825,0.53408825,0.1,0.1
15554,34,0.011871032,0.011673183,0.012267043,0.011828231,0.003893229,0.006125112,0.006936738,0.006936738,0,0,0.1,0.1
15555,34,0.10246728,0.10144074,0.10268977,0.10048866,0.057947095,0.070616342,0.069102772,0.069102772,0.026759151,0.026759151,0.1,0.1
15557,34,0.20912249,0.20629445,0.23792005,0.23044653,0.14030455,0.15504034,0.24904995,0.24904995,0.27859765,0.27859765,0.1,0.1
15558,34,0.027133789,0.026681561,0.028038954,0.027035957,0.008898809,0.014000256,0.015855402,0.015855402,0,0,0.1,0.1
15559,34,0.04748413,0.046692733,0.049068172,0.047312923,0.015572915,0.024500446,0.027746953,0.027746953,0,0,0.1,0.1
15560,34,0.13566895,0.1334078,0.14019477,0.13517979,0.044494044,0.070001274,0.079277001,0.079277001,0,0,0.1,0.1
15561,34,0.062707603,0.064046845,0.053614352,0.056849413,0.10576221,0.09446691,0.094141454,0.094141454,0.093657032,0.093657032,0.1,0.1
15915,35,0.62829798,0.62728763,0.71437478,0.7103309,0.75068849,0.7382772,0.67691386,0.67691386,0.70928431,0.70928431,0.14285715,0.14285715
15918,35,0.2136234,0.21763131,0.1037233,0.11234144,0.1690219,0.17664407,0.082026444,0.082026444,0.067586087,0.067586087,0.14285715,0.14285715
15921,35,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715
15926,35,0.030850016,0.031060988,0.015798938,0.016549643,0.018871043,0.020691551,0.012471956,0.012471956,0.006758608,0.006758608,0.14285715,0.14285715
15927,35,0.072227754,0.070406251,0.111877,0.10829039,0.046102874,0.045311332,0.18385279,0.18385279,0.16220661,0.16220661,0.14285715,0.14285715
15932,35,0.004967015,0.004841753,0.002981397,0.002885818,0.000671705,0.001265426,0.000860135,0.000860135,0,0,0.14285715,0.14285715
15933,35,0.05003383,0.048772033,0.051244631,0.049601801,0.014644022,0.017810436,0.043874852,0.043874852,0.054164357,0.054164357,0.14285715,0.14285715
15922,36,0.11334258,0.11257602,0.092963912,0.0918696,0.052940372,0.076664515,0.04034758,0.04034758,0,0,0.090909094,0.090909094
15924,36,0.066672109,0.066221192,0.054684654,0.054040939,0.031141395,0.045096774,0.023733869,0.023733869,0,0,0.090909094,0.090909094
15925,36,0.10948863,0.1114534,0.079830542,0.083599374,0.18743539,0.16551831,0.078321777,0.078321777,0.042400233,0.042400233,0.090909094,0.090909094
15930,36,0.076727957,0.076209038,0.067787372,0.066989414,0.04039561,0.05415019,0.042536341,0.042536341,0.021200117,0.021200117,0.090909094,0.090909094
15931,36,0.013334421,0.013244239,0.010936931,0.010808188,0.006228279,0.009019354,0.004746774,0.004746774,0,0,0.090909094,0.090909094
15934,36,0.10667537,0.10595391,0.087495446,0.0864655,0.049826231,0.072154835,0.037974194,0.037974194,0,0,0.090909094,0.090909094
15937,36,0.2461842,0.24451922,0.40179414,0.39706448,0.30261049,0.25921857,0.61806929,0.61806929,0.87279928,0.87279928,0.090909094,0.090909094
15938,36,0.053337686,0.052976955,0.043747723,0.04323275,0.024913115,0.036077417,0.018987097,0.018987097,0,0,0.090909094,0.090909094
15939,36,0.078079551,0.078904122,0.0590549,0.060714018,0.10461717,0.098543026,0.047467742,0.047467742,0.021200117,0.021200117,0.090909094,0.090909094
15944,36,0.060004897,0.059599075,0.049216188,0.048636846,0.028027255,0.040587097,0.021360483,0.021360483,0,0,0.090909094,0.090909094
15949,36,0.076152571,0.078342803,0.052488215,0.056578912,0.17186469,0.14296992,0.066454835,0.066454835,0.042400233,0.042400233,0.090909094,0.090909094
15923,37,0.074831322,0.072353683,0.067349792,0.062257115,0.013860889,0.021981204,0.028846998,0.028846998,0.011235955,0.011235955,0.07692308,0.07692308
15928,37,0.084875084,0.08282382,0.085856117,0.081322074,0.033917803,0.042223494,0.046510331,0.046510331,0.02247191,0.02247191,0.07692308,0.07692308
15929,37,0.14090662,0.13888201,0.23087163,0.21937947,0.22276257,0.21405707,0.13419436,0.13419436,0.15730338,0.15730338,0.07692308,0.07692308
15935,37,0.002617828,0.002522773,0.002805907,0.002584144,0.000445183,0.000801161,0.00094919,0.00094919,0,0,0.07692308,0.07692308
15936,37,0.067654893,0.067259513,0.062281851,0.061862539,0.050473481,0.053201731,0.044173732,0.044173732,0.044943821,0.044943821,0.07692308,0.07692308
15940,37,0.055322368,0.054859482,0.051621728,0.05091916,0.038634181,0.041303333,0.043662764,0.043662764,0.033707868,0.033707868,0.07692308,0.07692308
15941,37,0.018540887,0.017867656,0.044783689,0.041244239,0.009667933,0.00967444,0.067603342,0.067603342,0.11235956,0.11235956,0.07692308,0.07692308
15942,37,0.013089138,0.012613865,0.014029535,0.012920721,0.002225914,0.004005803,0.004745952,0.004745952,0,0,0.07692308,0.07692308
15943,37,0.005235655,0.005045546,0.005611815,0.005168288,0.000890365,0.001602321,0.001898381,0.001898381,0,0,0.07692308,0.07692308
15945,37,0,0,0,0,0,0,0,0,0,0,0.07692308,0.07692308
15946,37,0.53692621,0.54577166,0.4347879,0.46234229,0.62712163,0.61114949,0.62741494,0.62741494,0.61797756,0.61797756,0.07692308,0.07692308
15947,37,0,0,0,0,0,0,0,0,0,0,0.07692308,0.07692308
15948,37,0,0,0,0,0,0,0,0,0,0,0.07692308,0.07692308
15556,38,0.007880484,0.007780295,0.008061896,0.00784157,0.003233326,0.004750231,0.004541346,0.004541346,0,0,0.25,0.25
15592,38,0.37219796,0.37912011,0.34117433,0.35690209,0.68105012,0.58234251,0.54879636,0.54879636,0.71794873,0.71794873,0.25,0.25
15593,38,0.47014898,0.46523118,0.49277183,0.48158219,0.25111112,0.32104558,0.34245396,0.34245396,0.23076922,0.23076922,0.25,0.25
15599,38,0.14977257,0.14786842,0.15799193,0.15367413,0.064605467,0.09186171,0.10420831,0.10420831,0.051282048,0.051282048,0.25,0.25
15783,39,0.13636364,0.13636364,0.13636364,0.13636364,0.13636364,0.13636364,0.13636364,0.13636364,0.5,0.5,0.5,0.5
15788,39,0.86363631,0.86363631,0.86363637,0.86363637,0.86363637,0.86363637,0.86363637,0.86363637,0.5,0.5,0.5,0.5
15841,40,0.013357364,0.013439688,0.021938864,0.019971224,0.006572457,0.010709213,0.009833077,0.009833077,0,0,0.0625,0.0625
15842,40,0.013357364,0.013439688,0.021938864,0.019971224,0.006572457,0.010709213,0.009833077,0.009833077,0,0,0.0625,0.0625
15843,40,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625
15844,40,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625
15845,40,0.025749579,0.026594575,0.037291531,0.036122046,0.048626736,0.047793768,0.039332308,0.039332308,0.030303029,0.030303029,0.0625,0.0625
15846,40,0.006678682,0.006719844,0.010969432,0.009985612,0.003286229,0.005354607,0.004916539,0.004916539,0,0,0.0625,0.0625
15847,40,0.10010289,0.10552391,0.12940754,0.13302699,0.3009524,0.2703011,0.21632773,0.21632773,0.21212122,0.21212122,0.0625,0.0625
15848,40,0.028411964,0.028587073,0.051534664,0.046912652,0.016384605,0.024115954,0.036682811,0.036682811,0.030303029,0.030303029,0.0625,0.0625
15849,40,0.036732752,0.036959145,0.060331877,0.054920863,0.018074257,0.029450336,0.02704096,0.02704096,0,0,0.0625,0.0625
15850,40,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625
15851,40,0.010018023,0.010079766,0.016454149,0.014978417,0.004929343,0.00803191,0.007374807,0.007374807,0,0,0.0625,0.0625
15852,40,0.732198,0.72505707,0.59528589,0.61418295,0.57817036,0.5667609,0.62407601,0.62407601,0.72727275,0.72727275,0.0625,0.0625
15853,40,0.016696705,0.01679961,0.027423581,0.024964029,0.008215572,0.013386517,0.012291346,0.012291346,0,0,0.0625,0.0625
15854,40,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625
15855,40,0.016696705,0.01679961,0.027423581,0.024964029,0.008215572,0.013386517,0.012291346,0.012291346,0,0,0.0625,0.0625
15856,40,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625
15803,41,0.4614186,0.45124155,0.43823996,0.45869064,0.48833156,0.45445654,0.44151464,0.44151464,0.46108294,0.46108294,0.14285715,0.14285715
15804,41,0.21870413,0.22124276,0.24886948,0.23625936,0.13284867,0.16992615,0.25672749,0.25672749,0.29395479,0.29395479,0.14285715,0.14285715
15805,41,0.061741218,0.062457882,0.06297268,0.059781879,0.031497911,0.045040794,0.041975468,0.041975468,0,0,0.14285715,0.14285715
15806,41,0.035659138,0.036073051,0.040670902,0.038610123,0.021737624,0.02774358,0.041709084,0.041709084,0.048992462,0.048992462,0.14285715,0.14285715
15819,41,0.009498648,0.009608905,0.009688105,0.009197212,0.004845833,0.006929352,0.006457765,0.006457765,0,0,0.14285715,0.14285715
15820,41,0.1607357,0.16652685,0.14627433,0.14687614,0.29408634,0.25779212,0.17609783,0.17609783,0.19596985,0.19596985,0.14285715,0.14285715
15821,41,0.05224257,0.052848976,0.053284574,0.050584666,0.026652081,0.038111441,0.035517704,0.035517704,0,0,0.14285715,0.14285715
15950,42,0.021792637,0.021505453,0.022938125,0.022270484,0.008907211,0.013061966,0.014764448,0.014764448,0,0,0.071428575,0.071428575
15951,42,0.098066874,0.096774541,0.10322157,0.10021718,0.040082447,0.058778848,0.066440009,0.066440009,0,0,0.071428575,0.071428575
15952,42,0.25981081,0.26517239,0.23163711,0.24429914,0.4960292,0.42063341,0.32879186,0.32879186,0.5714286,0.5714286,0.071428575,0.071428575
15953,42,0.016434424,0.016217848,0.027480448,0.026680596,0.013234678,0.013111297,0.058483526,0.058483526,0.14285715,0.14285715,0.071428575,0.071428575
15954,42,0.054481596,0.053763632,0.057345312,0.055676211,0.022268027,0.032654915,0.036911119,0.036911119,0,0,0.071428575,0.071428575
15955,42,0.032688957,0.032258179,0.034407187,0.033405725,0.013360815,0.01959295,0.02214667,0.02214667,0,0,0.071428575,0.071428575
15956,42,0.076274231,0.075269081,0.080283441,0.077946693,0.031175237,0.045716882,0.051675566,0.051675566,0,0,0.071428575,0.071428575
15957,42,0.076274231,0.075269081,0.080283441,0.077946693,0.031175237,0.045716882,0.051675566,0.051675566,0,0,0.071428575,0.071428575
15958,42,0.098066874,0.096774541,0.10322157,0.10021718,0.040082447,0.058778848,0.066440009,0.066440009,0,0,0.071428575,0.071428575
15959,42,0.054481596,0.053763632,0.057345312,0.055676211,0.022268027,0.032654915,0.036911119,0.036911119,0,0,0.071428575,0.071428575
15960,42,0.043585274,0.043010905,0.04587625,0.044540968,0.017814422,0.026123932,0.029528895,0.029528895,0,0,0.071428575,0.071428575
15961,42,0.032688957,0.032258179,0.034407187,0.033405725,0.013360815,0.01959295,0.02214667,0.02214667,0,0,0.071428575,0.071428575
15962,42,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
15963,42,0.13535357,0.13796256,0.12155308,0.1277172,0.2502414,0.21358219,0.21408448,0.21408448,0.2857143,0.2857143,0.071428575,0.071428575
15302,43,1,1,1,1,1,1,1,1,1,1,1,1
15807,44,0.36000001,0.36000001,0.35999998,0.35999998,0.36000001,0.35999998,0.35999998,0.35999998,0.33333334,0.33333334,0.33333334,0.33333334
15811,44,0.16,0.16,0.16,0.16,0.16000001,0.16,0.16,0.16,0.33333334,0.33333334,0.33333334,0.33333334
15812,44,0.47999999,0.47999999,0.47999999,0.47999999,0.47999999,0.47999999,0.47999999,0.47999999,0.33333334,0.33333334,0.33333334,0.33333334
15562,45,0.084666029,0.084457375,0.054258596,0.05349369,0.039498754,0.062104981,0.034963802,0.034963802,0,0,0.071428575,0.071428575
15563,45,0.10583254,0.10557172,0.067823246,0.066867113,0.049373444,0.077631235,0.043704756,0.043704756,0,0,0.071428575,0.071428575
15564,45,0.14514177,0.14478408,0.093014739,0.091703467,0.067712151,0.10646569,0.059937946,0.059937946,0,0,0.071428575,0.071428575
15565,45,0.075594671,0.075408377,0.048445176,0.047762223,0.035266746,0.055450879,0.031217681,0.031217681,0,0,0.071428575,0.071428575
15566,45,0.045356806,0.045245025,0.029067103,0.028657332,0.021160048,0.033270527,0.018730607,0.018730607,0,0,0.071428575,0.071428575
15570,45,0.048380591,0.048261359,0.031004911,0.030567823,0.022570718,0.035488561,0.019979317,0.019979317,0,0,0.071428575,0.071428575
15571,45,0.074107736,0.0739251,0.049212642,0.04851887,0.036637463,0.055467632,0.038612787,0.038612787,0.014435795,0.014435795,0.071428575,0.071428575
15572,45,0.12699905,0.12668607,0.0813879,0.080240533,0.059248134,0.093157478,0.052445706,0.052445706,0,0,0.071428575,0.071428575
15573,45,0.060475741,0.060326699,0.03875614,0.038209777,0.028213399,0.044360701,0.024974145,0.024974145,0,0,0.071428575,0.071428575
15574,45,0.036285441,0.03619602,0.023253685,0.022925867,0.016928038,0.026616422,0.014984487,0.014984487,0,0,0.071428575,0.071428575
15575,45,0.027214082,0.027147016,0.017440263,0.0171944,0.012696029,0.019962316,0.011238365,0.011238365,0,0,0.071428575,0.071428575
15576,45,0.018142721,0.01809801,0.011626842,0.011462933,0.008464019,0.013308211,0.007492243,0.007492243,0,0,0.071428575,0.071428575
15577,45,0.070632562,0.070458487,0.40975809,0.41474977,0.44088289,0.22720689,0.56679571,0.56679571,0.92782098,0.92782098,0.071428575,0.071428575
15578,45,0.081170253,0.083434671,0.044950705,0.047646213,0.16134818,0.14950851,0.074922442,0.074922442,0.057743181,0.057743181,0.071428575,0.071428575
15567,46,0.55499667,0.5535109,0.55920458,0.55622405,0.51313126,0.53450036,0.47116983,0.47116983,0.29166666,0.29166666,0.33333334,0.33333334
15568,46,0.23129351,0.23335139,0.22438414,0.22851817,0.33833879,0.2919414,0.31053498,0.31053498,0.45833334,0.45833334,0.33333334,0.33333334
15569,46,0.21370985,0.21313775,0.21641131,0.21525784,0.14852993,0.17355821,0.21829517,0.21829517,0.25,0.25,0.33333334,0.33333334
15808,47,0.051862493,0.051184718,0.050756484,0.049391314,0.020322239,0.030455625,0.026291734,0.026291734,0,0,0.2,0.2
15809,47,0.25556511,0.25483894,0.23854497,0.23750824,0.21132207,0.22728619,0.1635647,0.1635647,0.083137557,0.083137557,0.2,0.2
15810,47,0.29701388,0.30358726,0.31231025,0.32542738,0.60592169,0.50616962,0.56745636,0.56745636,0.83372492,0.83372492,0.2,0.2
15818,47,0.30479917,0.30081585,0.30956444,0.30123827,0.1268701,0.18279125,0.19667669,0.19667669,0.083137557,0.083137557,0.2,0.2
15822,47,0.090759367,0.089573257,0.088823847,0.086434804,0.03556392,0.053297341,0.046010535,0.046010535,0,0,0.2,0.2
15652,48,1,1,1,1,1,1,1,1,1,1,1,1
15579,49,0.031456992,0.031363316,0.033893157,0.033791099,0.026228458,0.031315602,0.021334171,0.021334171,0,0,0.1,0.1
15580,49,0.048933096,0.048787378,0.052722685,0.052563936,0.040799823,0.048713159,0.033186488,0.033186488,0,0,0.1,0.1
15584,49,0.10835185,0.10802919,0.11674309,0.11639157,0.090342462,0.10786485,0.073484369,0.073484369,0,0,0.1,0.1
15585,49,0.13459487,0.13419406,0.14836183,0.1479151,0.11648837,0.13572721,0.10648645,0.10648645,0.030968929,0.030968929,0.1,0.1
15586,49,0.062913984,0.062726632,0.067786314,0.067582197,0.052456915,0.062631205,0.042668343,0.042668343,0,0,0.1,0.1
15587,49,0.076894864,0.076665878,0.082849935,0.082600467,0.064114012,0.076549254,0.052150194,0.052150194,0,0,0.1,0.1
15588,49,0.048591346,0.048446644,0.084601834,0.084347092,0.081649914,0.065129727,0.14775489,0.14775489,0.29870194,0.29870194,0.1,0.1
15589,49,0.10835185,0.10802919,0.11674309,0.11639157,0.090342462,0.10786485,0.073484369,0.073484369,0,0,0.1,0.1
15590,49,0.2374177,0.23836507,0.1695196,0.17068203,0.2351131,0.21636826,0.18242088,0.18242088,0.15484466,0.15484466,0.1,0.1
15591,49,0.14249347,0.14339265,0.12677842,0.12773496,0.20246448,0.14783587,0.26702979,0.26702979,0.51548445,0.51548445,0.1,0.1
15581,50,0.34067625,0.34143716,0.27996492,0.28158751,0.35191745,0.32804722,0.32869238,0.32869238,0.37837839,0.37837839,0.33333334,0.33333334
15582,50,0.53254312,0.53265178,0.52110183,0.52135974,0.53157681,0.52959347,0.51766086,0.51766086,0.51351351,0.51351351,0.33333334,0.33333334
15583,50,0.12678063,0.12591104,0.19893326,0.19705276,0.11650571,0.14235929,0.15364674,0.15364674,0.1081081,0.1081081,0.33333334,0.33333334
15650,51,1,1,1,1,1,1,1,1,1,1,1,1
15651,52,1,1,1,1,1,1,1,1,1,1,1,1
15813,53,0.1798895,0.17728385,0.16046794,0.15610285,0.053407554,0.086291559,0.069884956,0.069884956,0,0,0.33333334,0.33333334
15814,53,0.73024082,0.7341482,0.70265698,0.71074539,0.74452317,0.73350739,0.86767161,0.86767161,0.93354249,0.93354249,0.33333334,0.33333334
15815,53,0.089869641,0.088567898,0.13687505,0.13315172,0.20206924,0.18020104,0.062443435,0.062443435,0.06645751,0.06645751,0.33333334,0.33333334
15816,54,0.081778392,0.080744691,0.084446758,0.082381681,0.026063325,0.038901288,0.081337057,0.081337057,0.075000003,0.075000003,0.25,0.25
15817,54,0.13776371,0.13710296,0.12620226,0.12527886,0.071056172,0.087105066,0.11288211,0.11288211,0.050000001,0.050000001,0.25,0.25
15823,54,0.28178006,0.28005236,0.22800349,0.22525421,0.11689433,0.14822204,0.22124842,0.22124842,0.12500001,0.12500001,0.25,0.25
15825,54,0.49867779,0.50209999,0.56134754,0.56708527,0.78598613,0.72577161,0.58453244,0.58453244,0.75,0.75,0.25,0.25
16236,55,0,0,0,0,0,0,0,0,0,0,0.083333336,0.083333336
16237,55,0,0,0,0,0,0,0,0,0,0,0.083333336,0.083333336
16240,55,0.075119063,0.075119063,0.071911208,0.071876526,0.070095673,0.073451743,0.062698983,0.062698983,0,0,0.083333336,0.083333336
16241,55,0,0,0,0,0,0,0,0,0,0,0.083333336,0.083333336
16242,55,0.006259922,0.006259922,0.005992601,0.00598971,0.005841306,0.006120978,0.005224916,0.005224916,0,0,0.083333336,0.083333336
16244,55,0.050079376,0.050079376,0.047940806,0.047917683,0.046730451,0.048967827,0.041799325,0.041799325,0,0,0.083333336,0.083333336
16245,55,0,0,0,0,0,0,0,0,0,0,0.083333336,0.083333336
16249,55,0.69008219,0.69008219,0.69799656,0.69814223,0.70225883,0.69390482,0.71306068,0.71306068,0.831029,0.831029,0.083333336,0.083333336
16254,55,0.012519844,0.012519844,0.011985201,0.011979421,0.011682613,0.012241957,0.010449831,0.010449831,0,0,0.083333336,0.083333336
16255,55,0.025039688,0.025039688,0.023970403,0.023958841,0.023365226,0.024483914,0.020899663,0.020899663,0,0,0.083333336,0.083333336
16262,55,0,0,0,0,0,0,0,0,0,0,0.083333336,0.083333336
16263,55,0.14089991,0.14089991,0.14020319,0.14013557,0.14002591,0.14082873,0.14586657,0.14586657,0.16897102,0.16897102,0.083333336,0.083333336
15974,56,0.005203132,0.005203132,0.001305489,0.00127795,0.000928592,0.002289985,0.000619237,0.000619237,0,0,0.071428575,0.071428575
15979,56,0.062437579,0.062437579,0.015665865,0.015335402,0.011143107,0.027479822,0.007430846,0.007430846,0,0,0.071428575,0.071428575
15981,56,0.22724184,0.22724184,0.77376628,0.77833271,0.82471681,0.62973434,0.81361413,0.81361413,0.88933688,0.88933688,0.071428575,0.071428575
15982,56,0.02601566,0.02601566,0.006527443,0.006389751,0.004642962,0.011449926,0.003096186,0.003096186,0,0,0.071428575,0.071428575
16238,56,0.13528143,0.13528143,0.033942707,0.033226706,0.024143398,0.059539616,0.016100168,0.016100168,0,0,0.071428575,0.071428575
